# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,gangaze,180,bravo,FALSE,sshooter_collabo,3,2,1,3,2,765,,29,variableroller_foil,5,2,3,2,3,801,,33,promodeler_rg,1,1,0,6,1,709,,32,splatcharger_collabo,3,3,0,3,0,580,,42,sshooter,4,3,1,2,1,967,,8,52gal,3,2,1,1,3,908,,50,promodeler_mg,4,4,0,1,2,819,,23,heroslosher_replica,4,4,0,4,1,448,,29
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,hokke,180,bravo,FALSE,sshooter_collabo,7,7,0,4,2,773,,29,prime,1,1,0,3,1,685,,12,promodeler_rg,4,2,2,7,1,658,,32,variableroller_foil,7,6,1,3,1,610,,33,52gal,6,4,2,3,4,1171,,50,dynamo_tesla,5,5,0,6,1,568,,42,variableroller_foil,2,2,0,4,2,554,,41,squiclean_a,7,6,1,3,2,483,,43
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,hokke,180,alpha,FALSE,sshooter_collabo,5,4,1,2,2,784,,29,52gal,8,6,2,3,3,941,,50,promodeler_mg,6,5,1,5,2,746,,47,herocharger_replica,5,5,0,5,0,549,,38,promodeler_rg,5,2,3,6,2,871,,32,sharp,4,4,0,5,0,670,,50,splatcharger,6,5,1,4,2,648,,50,heroroller_replica,6,4,2,5,0,601,,40
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,gangaze,180,alpha,FALSE,sshooter_collabo,4,4,0,2,3,830,,29,splatcharger_collabo,7,7,0,2,2,778,,16,promodeler_rg,3,3,0,6,2,648,,32,liter4k_scope_custom,2,2,0,2,1,314,,40,sshooter,1,1,0,6,1,710,,50,52gal,3,3,0,4,2,693,,50,sshooter,5,5,0,4,1,638,,7,heroroller_replica,3,3,0,4,1,477,,40
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,gangaze,180,bravo,FALSE,sshooter_collabo,7,7,0,3,1,844,,29,promodeler_rg,4,3,1,5,2,860,,34,liter4k_scope_custom,2,1,1,2,1,573,,40,heroroller_replica,5,5,0,5,1,508,,40,52gal,10,9,1,3,3,921,,50,promodeler_rg,7,6,1,5,2,774,,33,maneuver_collabo,1,0,1,5,1,565,,12,splatroller_collabo,0,0,0,4,1,440,,26
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,hokke,180,alpha,FALSE,sshooter_collabo,2,1,1,4,2,858,,29,sshooter,5,4,1,0,2,678,,30,bucketslosher,3,3,0,1,2,627,,8,splatroller_collabo,4,3,1,4,1,487,,24,52gal,4,2,2,3,2,784,,50,promodeler_rg,2,2,0,5,2,714,,33,liter4k_scope_custom,4,4,0,0,2,545,,40,splatroller_collabo,1,1,0,3,1,416,,26
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,gangaze,180,bravo,FALSE,sshooter_collabo,3,3,0,5,1,677,,29,52gal,7,7,0,4,2,720,,50,parashelter,2,0,2,6,0,559,,20,splatscope,0,0,0,2,1,308,,15,promodeler_rg,4,4,0,3,2,761,,33,nova,8,7,1,1,3,698,,35,liter4k_scope_custom,1,1,0,3,2,553,,40,splatroller,4,4,0,3,1,549,,5
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,hokke,180,alpha,FALSE,sshooter_collabo,1,0,1,2,2,749,,29,maneuver,1,1,0,3,3,868,,4,52gal,5,5,0,2,3,867,,50,liter4k_scope_custom,5,5,0,1,2,532,,40,bold,5,5,0,4,2,972,,39,variableroller_foil,3,3,0,1,1,777,,50,maneuver,1,0,1,3,1,625,,27,splatscope,1,0,1,3,1,550,,39
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,hokke,180,bravo,FALSE,sshooter_collabo,3,3,0,6,1,686,,29,momiji,1,1,0,5,2,965,,33,52gal,3,2,1,7,1,648,,50,sshooter_collabo,0,0,0,1,0,0,,8,maneuver,11,9,2,2,4,963,,4,52gal,3,2,1,2,3,808,,28,splatscope,5,5,0,0,3,716,,39,wakaba,7,3,4,2,3,693,,39
2017-11-18T06:00:00+00:00,1.4.2,regular,standard,nawabari,gangaze,180,bravo,FALSE,sshooter_collabo,4,4,0,2,2,828,,30,maneuver,6,5,1,3,2,708,,4,splatscope,4,4,0,0,3,654,,39,carbon,3,3,0,5,1,476,,48,momiji,4,4,0,3,3,1219,,33,jetsweeper,3,2,1,4,1,668,,26,wakaba,2,1,1,3,1,538,,39,52gal,2,2,0,6,1,415,,50
