# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2017-09-06T00:00:00+00:00,1.2.0,regular,standard,nawabari,battera,180,alpha,FALSE,prime_collabo,5,3,2,3,2,723,,33,dualsweeper,5,4,1,0,4,1061,,40,herobrush_replica,8,8,0,3,0,950,,26,splatspinner,8,4,4,3,2,703,,25,hokusai,5,4,1,5,2,873,,26,wakaba,1,1,0,5,0,720,,2,splatroller,4,4,0,2,2,706,,29,sshooter_collabo,1,0,1,7,1,597,,5
2017-09-06T00:00:00+00:00,1.2.0,gachi,standard,area,manta,282,alpha,TRUE,prime_collabo,15,11,4,4,3,953,b-,34,splatscope_collabo,12,12,0,4,4,1092,b+,39,splatroller,7,6,1,4,3,837,b-,20,liter4k_scope,3,2,1,5,1,0,b+,38,dualsweeper,5,5,0,8,6,1263,b,25,splatroller_collabo,6,6,0,8,5,857,b,21,52gal,4,4,0,10,4,846,b-,19,splatcharger_collabo,2,2,0,5,3,714,b-,21
2017-09-06T00:00:00+00:00,1.2.0,gachi,standard,area,manta,300,alpha,FALSE,prime_collabo,13,12,1,7,2,988,b-,34,l3reelgun,5,5,0,7,3,835,b,25,96gal,10,7,3,9,1,674,b,22,liter4k,3,2,1,9,0,455,b-,21,heroshooter_replica,15,13,2,7,2,1124,b+,37,prime,13,11,2,10,2,873,b+,23,splatcharger,4,4,0,7,3,680,b+,38,splatroller,4,4,0,4,1,415,b,43
2017-09-06T00:00:00+00:00,1.2.0,gachi,standard,area,hokke,168,alpha,TRUE,prime_collabo,6,5,1,5,1,502,b-,34,sputtery,11,8,3,3,2,800,b+,27,promodeler_mg,9,5,4,5,2,631,b,23,96gal,8,7,1,2,1,399,b+,22,promodeler_mg,5,5,0,7,2,713,b-,22,sputtery,6,4,2,5,2,604,b,26,parashelter,8,0,8,6,2,521,b,24,prime,8,6,2,7,1,485,b-,19
2017-09-06T00:00:00+00:00,1.2.0,gachi,standard,area,manta,300,bravo,FALSE,prime_collabo,15,12,3,8,3,903,b-,34,dualsweeper,5,4,1,9,5,1119,b-,20,promodeler_mg,6,5,1,11,2,1074,b-,24,maneuver,8,5,3,9,2,730,b+,31,promodeler_mg,8,5,3,8,4,1145,b-,33,heromaneuver_replica,10,8,2,6,4,1053,b,29,dualsweeper,24,20,4,6,3,1035,b-,21,promodeler_mg,5,4,1,7,0,620,b-,15
2017-09-06T00:00:00+00:00,1.2.0,gachi,standard,area,manta,300,bravo,FALSE,prime_collabo,10,7,3,5,5,1139,b-,34,promodeler_mg,11,10,1,7,5,1453,b,24,sputtery,6,4,2,9,3,1074,b,34,splatroller,4,3,1,10,1,585,b-,15,promodeler_mg,12,7,5,5,5,1219,b+,27,heromaneuver_replica,10,8,2,6,5,1021,b+,30,barrelspinner,6,5,1,2,3,949,b,27,wakaba,17,11,6,11,3,930,b-,22
2017-09-08T02:00:00+00:00,1.3.0,gachi,standard,hoko,manta,59,bravo,TRUE,barrelspinner,1,1,0,2,1,230,s+,49,52gal,0,0,0,2,1,242,s+,50,sshooter,1,1,0,3,0,234,s+,37,hissen,0,0,0,2,0,37,s+,50,dynamo,3,2,1,0,0,364,s+,40,nzap85,7,3,4,1,1,301,s+,34,splatscope,3,3,0,1,0,222,s+,40,hotblaster,3,1,2,0,0,145,s+,23
2017-09-08T02:00:00+00:00,1.3.0,regular,standard,nawabari,kombu,180,alpha,FALSE,prime_collabo,7,6,1,1,3,1108,,34,sshooter,7,6,1,3,2,970,,22,wakaba,4,0,4,3,4,936,,28,sshooter_collabo,7,6,1,2,2,900,,27,promodeler_mg,1,1,0,3,3,1203,,23,sputtery,4,2,2,5,0,978,,29,variableroller,2,2,0,3,4,915,,34,promodeler_mg,4,4,0,7,2,836,,11
2017-09-08T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,prime_collabo,5,3,2,2,2,852,,34,sshooter_collabo,2,2,0,2,2,888,,40,hokusai,8,7,1,5,2,749,,13,splatcharger,9,7,2,3,2,639,,38,parashelter,4,3,1,3,3,1068,,23,parashelter,3,3,0,4,2,762,,38,carbon,3,2,1,7,1,552,,16,splatroller_collabo,4,4,0,5,1,536,,15
2017-09-08T04:00:00+00:00,1.3.0,gachi,standard,yagura,tachiuo,184,bravo,TRUE,prime_collabo,1,1,0,7,0,390,b,34,dualsweeper,2,1,1,2,4,865,b,14,sshooter_collabo,7,6,1,5,1,437,b+,29,nzap85,0,0,0,0,0,0,b-,19,prime,8,4,4,2,4,790,b-,21,sshooter,1,1,0,2,3,624,b-,14,sshooter,6,4,2,3,3,483,b+,21,herobrush_replica,5,5,0,3,0,208,b+,34
2017-09-08T04:00:00+00:00,1.3.0,gachi,standard,yagura,tachiuo,304,alpha,FALSE,prime_collabo,7,6,1,7,2,596,b,34,sshooter,16,15,1,4,4,1007,b,28,nova,11,8,3,9,3,649,b-,21,barrelspinner,1,1,0,1,1,0,b,24,heromaneuver_replica,10,9,1,4,5,846,b+,35,bold,5,3,2,9,3,701,b-,17,squiclean_a,7,7,0,8,2,662,b,15,splatscope_collabo,2,1,1,9,1,468,b+,26
2017-09-08T04:00:00+00:00,1.3.0,gachi,standard,yagura,tachiuo,310,alpha,FALSE,prime_collabo,11,11,0,8,3,696,b,34,splatcharger,12,11,1,7,2,878,b-,17,nzap85,5,3,2,9,0,660,b,19,hissen,3,2,1,11,2,531,b-,20,sshooter,13,10,3,7,3,827,b+,24,splatscope,10,7,3,5,4,778,b,18,dualsweeper,9,7,2,11,0,730,b+,21,clashblaster,11,9,2,4,2,0,b,36
2017-09-08T04:00:00+00:00,1.3.0,gachi,standard,yagura,hokke,300,bravo,FALSE,prime_collabo,16,14,2,5,4,1025,b,34,dualsweeper,6,5,1,11,3,931,b+,24,hokusai,8,6,2,12,1,601,b-,20,hokusai,5,5,0,11,2,559,b-,22,liter4k_scope,12,10,2,3,4,983,b+,39,dualsweeper,10,10,0,10,1,877,b+,23,screwslosher,10,5,5,6,3,704,b+,19,herobrush_replica,17,14,3,11,0,550,b,21
2017-09-08T04:00:00+00:00,1.3.0,gachi,standard,yagura,tachiuo,153,alpha,TRUE,prime_collabo,6,3,3,4,2,442,b,34,bold,3,3,0,3,0,550,b-,16,bucketslosher,9,8,1,2,2,341,b-,32,hokusai,7,4,3,3,1,327,b-,20,promodeler_mg,6,5,1,4,1,572,b+,21,dualsweeper,5,4,1,4,2,421,b+,24,screwslosher,5,3,2,5,0,377,b-,29,promodeler_mg,1,0,1,6,1,345,b-,23
