# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,tachiuo,180,bravo,,sputtery,5,3,2,2,0,797,,50,quadhopper_black,5,5,0,3,3,755,,24,promodeler_rg,5,4,1,4,0,660,,52,splatroller,1,1,0,4,1,655,,21,splatroller_collabo,6,6,0,2,2,915,,45,barrelspinner_deco,1,1,0,4,2,786,,23,splatscope_collabo,1,1,0,3,1,593,,33,splatroller_collabo,6,5,1,5,1,526,,21
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,zatou,180,alpha,,sputtery,6,6,0,5,1,646,,50,bold_neo,12,10,2,4,4,1005,,73,dualsweeper,8,6,2,2,3,825,,19,splatcharger,1,1,0,2,1,489,,7,momiji,2,0,2,6,2,816,,13,sshooter,5,4,1,7,1,744,,18,maneuver_collabo,4,4,0,6,2,727,,12,splatroller,5,5,0,4,0,668,,14
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,zatou,180,bravo,,sputtery,3,3,0,5,0,648,,50,promodeler_mg,2,2,0,4,2,916,,20,sshooter_collabo,8,8,0,0,0,890,,47,squiclean_a,6,4,2,3,2,631,,16,sputtery,4,3,1,4,3,1053,,30,dualsweeper,1,1,0,3,3,934,,36,sputtery,7,5,2,3,2,882,,27,heromaneuver_replica,4,3,1,7,0,402,,22
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,mystery,180,bravo,,sputtery,1,0,1,4,1,952,,50,nzap85,8,8,0,5,3,1148,,35,52gal,2,1,1,4,2,786,,23,maneuver,5,5,0,6,2,770,,26,momiji,11,8,3,2,4,1385,,35,promodeler_mg,1,1,0,6,3,1013,,27,dualsweeper,9,7,2,6,1,833,,85,nzap85,4,3,1,0,3,808,,22
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,tachiuo,180,bravo,,sputtery,3,3,0,4,0,570,,50,dualsweeper,2,2,0,4,4,1001,,25,promodeler_mg,0,0,0,2,3,797,,20,splatroller_collabo,3,3,0,2,2,575,,35,pablo,2,2,0,2,4,923,,31,sharp,3,3,0,3,3,809,,37,dynamo,4,4,0,1,1,710,,24,splatroller,2,2,0,2,1,584,,14
2018-03-11T02:00:00+00:00,2.3.1,fest,standard,nawabari,tachiuo,180,bravo,,sputtery,5,5,0,3,1,676,,50,sshooter_collabo,7,6,1,4,2,622,,23,sputtery,6,5,1,6,0,608,,26,promodeler_mg,2,0,2,4,1,589,,16,bucketslosher_deco,4,4,0,5,1,730,,32,nzap89,3,2,1,2,2,720,,36,promodeler_mg,7,5,2,4,1,672,,39,pablo_hue,5,5,0,5,0,633,,8
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,,sputtery,4,4,0,0,2,737,,50,bold,7,5,2,1,3,1028,,20,nzap89,5,3,2,3,2,878,,38,quadhopper_black,6,5,1,5,1,623,,28,bold,1,1,0,4,2,1094,,29,splatroller,4,4,0,4,3,975,,32,promodeler_mg,2,1,1,5,3,741,,21,splatroller_collabo,2,2,0,4,1,437,,16
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,,sputtery,3,3,0,4,0,726,,50,bold_neo,1,1,0,6,4,1128,,24,splatscope,5,5,0,5,2,617,,31,wakaba,0,0,0,4,0,280,,2,sputtery,8,6,2,4,2,946,,47,sputtery,5,5,0,1,3,856,,29,splatroller_collabo,5,5,0,4,1,722,,25,maneuver,3,2,1,0,3,591,,22
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,arowana,180,alpha,,sputtery,5,5,0,2,2,878,,50,promodeler_mg,1,1,0,2,3,697,,11,splatroller_collabo,1,1,0,2,2,689,,32,52gal_deco,3,3,0,4,1,367,,22,bold,1,1,0,3,3,1051,,40,quadhopper_black,5,5,0,3,3,772,,30,carbon,4,4,0,4,2,611,,14,sshooter_collabo,0,0,0,0,0,0,,39
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,,sputtery,3,2,1,4,1,700,,50,promodeler_mg,4,4,0,3,2,840,,18,carbon,2,2,0,5,2,625,,12,carbon,2,2,0,4,2,561,,14,maneuver,4,4,0,1,3,871,,49,maneuver_collabo,6,6,0,4,0,799,,14,nzap89,5,5,0,2,3,789,,51,carbon,2,1,1,3,1,489,,24
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,alpha,,sputtery,3,3,0,4,1,861,,50,promodeler_mg,3,3,0,2,4,1057,,15,splatroller,2,2,0,3,2,665,,34,nzap89,5,3,2,3,0,0,,20,promodeler_rg,4,4,0,3,3,1000,,31,splatroller,2,2,0,3,2,724,,16,clashblaster_neo,5,4,1,2,1,544,,51,nzap85,3,2,1,4,1,527,,19
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,hakofugu,180,bravo,,sputtery,4,2,2,5,0,655,,50,dualsweeper,8,6,2,0,4,902,,30,promodeler_rg,2,2,0,5,1,585,,28,liter4k,1,1,0,5,0,266,,36,nzap89,10,10,0,3,2,714,,14,splatroller,3,3,0,3,1,682,,21,quadhopper_black,2,0,2,4,2,615,,16,quadhopper_black,3,2,1,3,2,448,,19
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,hakofugu,180,bravo,,sputtery,5,4,1,6,2,821,,50,splatroller,7,7,0,5,2,630,,9,maneuver_collabo,4,3,1,7,1,592,,32,pablo,0,0,0,1,0,0,,20,quadhopper_black,8,8,0,4,1,782,,46,sharp,6,3,3,6,1,634,,31,maneuver,6,5,1,1,2,502,,6,splatroller_collabo,3,3,0,3,1,501,,26
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,alpha,,sputtery,1,1,0,1,1,554,,50,prime_collabo,6,5,1,3,2,782,,30,promodeler_rg,8,6,2,3,2,781,,35,heromaneuver_replica,4,4,0,1,2,521,,24,sputtery_hue,0,0,0,6,2,1003,,50,hokusai,2,2,0,4,2,762,,28,splatroller,5,5,0,6,1,585,,4,quadhopper_black,1,1,0,0,0,0,,24
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,hakofugu,180,alpha,,sputtery,10,8,2,1,3,925,,50,heroshooter_replica,6,6,0,3,1,704,,44,splatroller,5,4,1,4,1,614,,18,splatroller_collabo,5,3,2,5,1,536,,30,rapid,6,5,1,4,2,792,,21,promodeler_mg,2,1,1,4,1,678,,15,promodeler_mg,6,6,0,6,1,475,,8,splatcharger,1,1,0,7,0,467,,4
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,,sputtery,1,0,1,5,1,711,,50,promodeler_mg,3,2,1,5,2,824,,16,hissen,4,4,0,4,3,806,,19,hokusai,0,0,0,8,1,561,,34,heromaneuver_replica,7,4,3,4,3,1041,,27,maneuver,9,9,0,2,3,904,,30,clashblaster_neo,7,7,0,0,3,628,,45,splatroller_collabo,1,1,0,0,1,554,,22
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,,sputtery,6,4,2,4,1,869,,50,parashelter,4,4,0,4,2,893,,12,quadhopper_black,1,1,0,3,1,673,,16,quadhopper_black,5,3,2,5,1,593,,23,promodeler_mg,4,2,2,1,4,1192,,17,promodeler_mg,1,1,0,4,0,804,,16,sshooter,6,6,0,4,2,747,,17,heroshooter_replica,6,6,0,3,1,684,,45
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,arowana,180,bravo,,sputtery,5,3,2,6,1,768,,50,spygadget,4,2,2,6,1,747,,43,splatroller,1,1,0,6,0,518,,23,prime,1,1,0,7,0,335,,14,promodeler_rg,9,7,2,3,3,838,,33,maneuver,9,7,2,2,3,759,,6,dynamo_tesla,11,10,1,1,1,630,,38,splatroller,1,1,0,2,0,253,,23
2018-04-08T00:00:00+00:00,2.3.3,fest,standard,nawabari,hakofugu,180,bravo,,sputtery,6,5,1,3,3,962,,50,sshooter,9,8,1,3,2,732,,7,maneuver,7,5,2,4,1,500,,8,momiji,1,0,1,3,1,470,,44,bold,4,4,0,6,3,832,,11,promodeler_mg,1,1,0,3,3,804,,22,wakaba,3,2,1,6,2,715,,21,maneuver,7,6,1,3,2,573,,36
