# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,1,1,0,3,2,708,,23,pablo,5,4,1,2,4,1210,,148,dynamo_becchu,1,1,0,5,2,624,,66,squiclean_a,3,1,2,5,2,487,,145,nzap85,5,4,1,1,4,1077,,97,spygadget_sorella,4,2,2,2,3,865,,68,clashblaster_neo,6,6,0,2,2,686,,102,splatscope,3,1,2,2,1,508,,108
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,shottsuru,180,alpha,FALSE,nzap85,7,7,0,5,2,984,,23,barrelspinner,2,1,1,3,3,935,,112,dynamo_tesla,2,1,1,4,2,785,,58,hydra_custom,2,1,1,5,1,610,,80,splatscope,6,6,0,1,3,1017,,31,dualsweeper,6,5,1,1,4,989,,138,maneuver,4,1,3,6,1,707,,114,clashblaster_neo,6,5,1,3,2,688,,38
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,shottsuru,180,alpha,FALSE,nzap85,7,6,1,4,2,957,,23,promodeler_mg,1,0,1,1,2,1121,,180,bold,4,2,2,3,1,870,,63,kelvin525_becchu,7,5,2,4,2,785,,145,bold,5,3,2,6,2,1082,,26,longblaster,5,4,1,3,2,852,,42,pablo_hue,1,1,0,3,1,516,,34,dualsweeper_custom,4,4,0,1,2,0,,69
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,5,5,0,4,3,1025,,23,splatcharger_collabo,1,1,0,2,2,833,,54,screwslosher_becchu,6,6,0,5,2,818,,68,kelvin525_becchu,2,2,0,4,1,624,,145,promodeler_mg,3,2,1,2,3,1053,,180,bold,3,2,1,5,2,969,,26,bold,6,4,2,5,1,751,,63,splatroller,7,7,0,4,0,547,,59
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,9,8,1,6,1,856,,23,sharp_neo,1,1,0,3,3,1098,,145,promodeler_mg,0,0,0,3,2,895,,180,kelvin525,6,5,1,4,3,731,,145,bold,4,3,1,4,5,1279,,26,squiclean_b,5,5,0,2,2,831,,54,bold,2,1,1,5,1,804,,63,splatroller,7,7,0,4,1,557,,59
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,1,1,0,3,4,935,,23,sshooter,5,4,1,1,1,1058,,142,dynamo_becchu,5,5,0,1,2,893,,82,screwslosher_becchu,4,1,3,2,3,873,,120,screwslosher_becchu,4,3,1,2,2,917,,225,dynamo_becchu,2,2,0,3,3,893,,51,furo,2,1,1,1,3,861,,35,quadhopper_black,0,0,0,6,2,593,,224
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,5,3,2,2,4,1154,,23,splatscope,3,2,1,0,1,857,,86,spygadget_becchu,4,0,4,2,3,755,,109,longblaster,6,6,0,3,1,502,,95,maneuver_becchu,1,1,0,3,2,892,,61,sshooter_becchu,2,1,1,2,3,730,,55,bold_neo,2,1,1,6,1,686,,51,barrelspinner,2,1,1,1,2,618,,58
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,shottsuru,180,bravo,FALSE,nzap85,7,5,2,8,1,843,,23,bold_neo,6,5,1,4,4,1246,,123,liter4k_scope,2,1,1,3,3,1057,,71,longblaster,6,5,1,6,1,550,,124,furo_deco,3,3,0,4,3,1177,,80,96gal_deco,11,9,2,3,2,1140,,102,splatroller,9,7,2,4,2,815,,59,longblaster_custom,2,2,0,5,1,528,,45
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,shottsuru,180,alpha,FALSE,nzap85,12,9,3,4,2,894,,23,furo_deco,1,1,0,2,3,1460,,68,bamboo14mk1,3,2,1,4,3,852,,101,squiclean_a,8,6,2,5,0,649,,126,bold,4,3,1,3,3,1306,,104,splatroller,4,4,0,5,1,768,,60,carbon_deco,4,4,0,6,2,740,,87,squiclean_a,6,4,2,4,1,498,,55
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,5,3,2,0,3,902,,23,furo,2,2,0,5,2,772,,37,prime,7,6,1,2,2,729,,160,rapid_elite_deco,4,2,2,4,1,481,,57,nzap85,4,2,2,3,1,905,,49,nzap89,4,4,0,4,2,697,,48,splatcharger_becchu,3,3,0,2,1,531,,64,sshooter,1,1,0,4,1,386,,38
2019-02-09T08:00:00+00:00,4.4.0,regular,standard,nawabari,shottsuru,180,alpha,FALSE,nzap85,2,2,0,3,3,999,,23,carbon,5,3,2,2,3,938,,74,splatspinner_becchu,1,1,0,4,2,906,,77,splatscope_becchu,2,2,0,3,1,631,,123,nzap89,5,3,2,1,6,1209,,337,splatscope_becchu,6,6,0,2,2,1035,,112,wakaba,5,3,2,4,2,974,,84,bamboo14mk2,0,0,0,3,0,101,,53
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,gangaze,180,alpha,FALSE,nzap85,3,1,2,5,1,770,,23,prime_becchu,6,5,1,2,2,830,,140,pablo,4,3,1,2,3,725,,102,splatcharger_collabo,4,4,0,3,2,627,,152,dualsweeper_custom,6,5,1,5,2,979,,164,sshooter_collabo,5,5,0,4,2,821,,168,heroshelter_replica,3,2,1,4,2,801,,249,barrelspinner,0,0,0,0,0,0,,139
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,2,0,2,5,2,874,,23,furo,3,3,0,5,3,997,,78,h3reelgun_d,5,3,2,4,2,847,,81,sputtery,4,4,0,5,2,689,,86,dualsweeper_custom,5,4,1,3,3,1129,,62,nautilus47,5,4,1,2,1,825,,95,nautilus79,10,9,1,1,3,810,,43,rapid_becchu,4,2,2,4,1,676,,122
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,4,3,1,5,2,1010,,23,kelvin525_becchu,5,5,0,6,1,622,,67,kelvin525,4,2,2,5,2,594,,73,splatcharger_collabo,3,2,1,6,0,352,,59,wakaba,4,2,2,1,3,914,,127,96gal,11,9,2,2,2,807,,45,dynamo_becchu,6,5,1,5,2,789,,122,dynamo_becchu,6,5,1,5,2,612,,55
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,2,2,0,5,1,903,,23,prime_becchu,2,1,1,2,3,810,,162,maneuver,3,2,1,3,2,800,,67,96gal_deco,4,4,0,3,1,696,,168,h3reelgun,1,1,0,2,4,1138,,112,52gal_becchu,3,3,0,2,3,903,,55,heromaneuver_replica,8,8,0,3,3,807,,73,bold,1,1,0,6,1,607,,47
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,7,6,1,4,2,994,,23,pablo,10,8,2,3,3,841,,117,furo_deco,3,2,1,5,1,748,,53,nzap89,0,0,0,0,1,0,,30,bold,5,3,2,4,4,1285,,24,heromaneuver_replica,4,2,2,5,2,763,,43,splatroller,6,6,0,7,0,452,,40,dualsweeper_custom,0,0,0,0,0,0,,36
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,11,10,1,2,4,1100,,23,bold,1,1,0,4,3,985,,24,sshooter_becchu,5,4,1,1,3,863,,32,heromaneuver_replica,3,1,2,3,1,586,,43,furo_deco,4,4,0,4,3,1020,,53,splatscope_becchu,4,3,1,2,2,962,,54,pablo,4,2,2,5,2,891,,117,splatroller,1,1,0,8,0,349,,40
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,4,4,0,4,3,1245,,23,maneuver_becchu,1,1,0,4,1,623,,42,squiclean_a,5,3,2,4,1,524,,102,maneuver_becchu,3,2,1,2,1,0,,54,bold,8,7,1,4,3,911,,40,sputtery_hue,3,3,0,2,3,897,,68,furo_deco,3,2,1,4,2,841,,53,screwslosher,2,1,1,0,2,515,,117
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,7,5,2,2,4,1163,,23,pablo,2,2,0,2,3,859,,72,ochiba,1,0,1,4,3,802,,52,longblaster,3,3,0,1,2,733,,120,nzap89,1,1,0,2,4,960,,51,pablo_hue,5,5,0,4,3,903,,126,nzap85,3,0,3,4,2,837,,38,prime_collabo,3,3,0,1,2,715,,78
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,4,4,0,4,2,900,,23,bold_neo,1,0,1,2,5,992,,29,explosher_custom,5,4,1,3,2,954,,47,herocharger_replica,0,0,0,3,2,608,,186,momiji,5,3,2,1,4,1361,,225,pablo_hue,5,3,2,3,3,950,,152,screwslosher_becchu,3,2,1,3,2,824,,289,splatscope,3,3,0,1,2,596,,157
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,alpha,FALSE,nzap85,9,7,2,4,3,964,,23,momiji,2,1,1,1,3,998,,68,splatscope,6,5,1,1,0,697,,41,nzap89,0,0,0,4,0,494,,32,bold,2,2,0,3,2,911,,132,hokusai,2,2,0,2,2,783,,67,nzap89,1,1,0,4,3,764,,143,sshooter,1,1,0,5,1,718,,69
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,gangaze,180,alpha,FALSE,nzap85,8,3,5,2,3,907,,23,spygadget_becchu,4,0,4,3,2,796,,76,prime_becchu,9,9,0,1,2,782,,104,sshooter_collabo,11,8,3,5,3,684,,58,sharp_neo,2,0,2,7,2,861,,87,screwslosher_becchu,4,3,1,4,2,775,,289,splatcharger_becchu,2,2,0,2,2,693,,75,splatscope,4,4,0,7,1,493,,164
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,gangaze,180,bravo,FALSE,nzap85,3,2,1,6,3,969,,23,sshooter_becchu,5,4,1,2,4,920,,71,kelvin525_deco,1,1,0,2,2,636,,90,longblaster,8,6,2,3,1,597,,104,nzap85,4,4,0,3,3,901,,100,splatspinner_becchu,6,6,0,3,3,872,,172,dualsweeper_custom,3,0,3,4,2,777,,137,heroshooter_replica,3,2,1,4,0,665,,66
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,otoro,180,bravo,FALSE,nzap85,2,1,1,5,2,837,,23,96gal,2,2,0,4,2,820,,41,prime,3,3,0,5,2,717,,119,prime_becchu,1,1,0,7,1,590,,113,momiji,4,4,0,2,3,941,,79,screwslosher_becchu,14,13,1,3,2,898,,94,screwslosher_becchu,1,1,0,1,2,807,,86,liter4k_scope,4,2,2,1,2,706,,102
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,gangaze,180,bravo,FALSE,nzap85,5,3,2,7,1,789,,23,bold,4,3,1,4,2,874,,68,hissen,4,3,1,2,3,797,,215,sharp_neo,4,2,2,5,1,629,,95,kugelschreiber_hue,6,4,2,1,2,1082,,139,bold,9,8,1,2,4,1080,,63,dynamo,9,5,4,3,1,711,,103,squiclean_a,3,1,2,5,0,435,,132
2019-02-17T06:00:00+00:00,4.4.0,regular,standard,nawabari,gangaze,180,bravo,FALSE,nzap85,4,2,2,7,1,732,,23,liter4k_scope,1,1,0,0,3,929,,97,liter4k_scope,2,2,0,3,2,733,,110,splatcharger,3,3,0,3,1,662,,112,explosher_custom,5,4,1,2,3,1036,,121,furo,2,1,1,2,2,860,,71,sputtery_hue,1,1,0,0,3,840,,105,kugelschreiber_hue,7,7,0,4,1,669,,181
2019-02-17T08:00:00+00:00,4.4.0,regular,standard,nawabari,ajifry,180,alpha,FALSE,nzap85,5,3,2,4,2,918,,23,screwslosher_becchu,10,10,0,1,3,1117,,135,bold,2,2,0,4,3,881,,89,sputtery_hue,2,1,1,2,2,691,,105,bold,2,1,1,3,2,1145,,52,bold,2,2,0,5,1,787,,37,carbon_deco,5,3,2,3,1,683,,88,prime_becchu,5,5,0,5,1,658,,178
2019-02-17T08:00:00+00:00,4.4.0,regular,standard,nawabari,ajifry,180,alpha,FALSE,nzap85,4,2,2,6,1,800,,23,52gal_becchu,1,1,0,5,3,1034,,89,splatscope_collabo,5,5,0,1,2,810,,88,sputtery_hue,2,2,0,4,2,770,,105,bold,3,2,1,3,1,1080,,52,bold,1,1,0,1,2,856,,37,nzap85,4,4,0,4,2,828,,163,prime_becchu,11,9,2,2,2,760,,178
2019-02-17T08:00:00+00:00,4.4.0,regular,standard,nawabari,hokke,180,bravo,FALSE,nzap85,7,6,1,3,4,1128,,23,bold,2,1,1,1,3,1144,,37,splatscope_collabo,3,3,0,1,2,844,,88,prime_becchu,6,6,0,4,2,731,,178,bold,1,0,1,2,3,1228,,52,nzap85,7,7,0,4,2,970,,163,wakaba,3,0,3,5,4,956,,89,hissen_hue,2,2,0,5,2,692,,50
2019-02-17T08:00:00+00:00,4.4.0,regular,standard,nawabari,hokke,180,alpha,FALSE,nzap85,6,5,1,5,1,889,,23,bold,2,2,0,2,3,1055,,37,furo,8,5,3,4,3,844,,50,bold,1,1,0,5,0,767,,52,sharp_neo,5,4,1,5,2,1058,,50,prime_becchu,6,6,0,2,3,854,,178,nautilus47,5,5,0,4,2,719,,55,splatscope_collabo,2,1,1,2,1,647,,88
2019-02-17T08:00:00+00:00,4.4.0,regular,standard,nawabari,hokke,180,alpha,FALSE,nzap85,7,5,2,5,2,942,,23,furo,6,4,2,4,3,931,,50,prime_becchu,9,9,0,3,2,677,,178,kugelschreiber_hue,2,1,1,3,1,635,,55,bold,1,1,0,5,0,905,,52,spygadget,7,2,5,4,2,798,,122,wakaba,9,9,0,7,2,769,,97,splatscope_collabo,3,3,0,3,1,757,,88
