# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-06-23T14:00:00+00:00,3.1.0,fest,standard,nawabari,mozuku,180,bravo,,bamboo14mk1,2,2,0,4,1,704,,20,parashelter,3,2,1,4,2,863,,13,carbon_deco,2,2,0,4,1,629,,14,soytuber,3,3,0,4,0,383,,31,bold,6,6,0,2,4,1161,,65,nzap89,4,4,0,3,1,951,,27,dualsweeper_custom,2,2,0,2,2,588,,17,herocharger_replica,4,4,0,2,1,470,,77
2018-06-23T14:00:00+00:00,3.1.0,fest,standard,nawabari,zatou,180,alpha,,maneuver,7,7,0,4,1,761,,20,sshooter_collabo,4,4,0,3,3,895,,34,dualsweeper,8,6,2,4,3,709,,20,quadhopper_black,5,5,0,6,2,685,,16,sshooter,4,4,0,4,3,865,,11,nzap89,6,6,0,3,3,839,,37,sputtery_hue,7,6,1,7,1,668,,31,carbon_deco,0,0,0,8,0,398,,14
2018-06-23T14:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,alpha,,maneuver,4,4,0,3,3,889,,20,sshooter,5,5,0,3,1,703,,25,octoshooter_replica,3,3,0,4,1,479,,39,sshooter,2,2,0,3,1,0,,39,dualsweeper_custom,3,3,0,2,2,949,,45,octoshooter_replica,5,5,0,6,1,918,,107,nzap89,5,5,0,5,0,572,,13,nzap85,0,0,0,1,0,0,,13
2018-06-23T14:00:00+00:00,3.1.0,fest,standard,nawabari,mozuku,180,bravo,,maneuver,6,6,0,5,1,910,,20,promodeler_mg,4,2,2,4,3,926,,21,bucketslosher_deco,7,6,1,4,2,848,,67,quadhopper_black,3,2,1,4,2,649,,49,dualsweeper,2,2,0,4,3,959,,26,hokusai,6,6,0,4,3,945,,13,splatroller_collabo,6,6,0,3,3,844,,26,octoshooter_replica,3,3,0,5,1,664,,7
2018-06-23T14:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,alpha,,maneuver,7,5,2,2,3,934,,20,maneuver_collabo,7,5,2,2,2,834,,33,octoshooter_replica,9,7,2,2,2,677,,32,barrelspinner_deco,7,7,0,1,2,662,,38,promodeler_mg,4,4,0,6,0,841,,14,promodeler_rg,2,2,0,5,2,783,,38,bottlegeyser,2,1,1,7,0,569,,46,splatroller,1,0,1,6,1,481,,10
2018-06-24T00:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,bravo,,maneuver,2,2,0,6,1,784,,20,maneuver,3,2,1,4,4,1046,,12,quadhopper_black,3,3,0,4,1,977,,20,wakaba,0,0,0,0,0,0,,51,dualsweeper_custom,3,3,0,3,3,1069,,29,h3reelgun_d,4,2,2,3,3,793,,55,barrelspinner,7,7,0,1,1,778,,59,splatroller,3,2,1,0,2,527,,21
2018-06-24T00:00:00+00:00,3.1.0,fest,standard,nawabari,hakofugu,180,alpha,,hokusai,2,0,2,6,0,511,,20,prime_collabo,13,12,1,2,3,1059,,46,hokusai,8,8,0,1,2,777,,35,promodeler_mg,2,2,0,5,1,607,,77,dualsweeper_custom,3,3,0,6,2,841,,31,dualsweeper,2,1,1,4,1,690,,47,bucketslosher_deco,8,7,1,7,1,612,,37,splatroller,3,3,0,5,1,522,,23
2018-06-24T02:00:00+00:00,3.1.0,fest,standard,nawabari,battera,180,bravo,,hokusai,5,4,1,5,1,614,,20,heroshooter_replica,7,6,1,6,1,1020,,54,maneuver_collabo,5,5,0,4,3,857,,42,dualsweeper,2,1,1,5,3,816,,29,sputtery,2,2,0,2,2,1052,,37,octoshooter_replica,11,10,1,3,2,975,,61,promodeler_mg,6,6,0,6,2,974,,25,splatroller_collabo,2,2,0,5,1,470,,17
2018-07-07T12:00:00+00:00,3.1.0,regular,standard,nawabari,chozame,180,alpha,,heromaneuver_replica,4,3,1,4,2,750,,20,octoshooter_replica,4,4,0,2,2,866,,72,promodeler_mg,1,1,0,2,1,674,,8,pablo,1,0,1,0,1,0,,13,explosher,2,1,1,4,3,920,,21,maneuver,5,3,2,1,3,840,,8,bold,4,4,0,3,0,536,,10,octoshooter_replica,0,0,0,0,0,0,,34
2018-07-14T16:00:00+00:00,3.2.0,regular,standard,nawabari,ama,180,alpha,,heromaneuver_replica,2,1,1,2,2,652,,20,sharp_neo,5,5,0,3,2,791,,37,dualsweeper_custom,8,7,1,1,2,758,,20,maneuver,7,6,1,3,1,423,,5,wakaba,2,1,1,3,0,965,,3,variableroller,7,7,0,7,1,656,,33,kelvin525_deco,1,1,0,9,0,298,,33,sharp_neo,0,0,0,0,0,0,,43
2018-07-21T08:00:00+00:00,3.2.0,regular,standard,nawabari,sumeshi,180,bravo,,heromaneuver_replica,7,7,0,4,2,852,,20,splatroller_collabo,3,3,0,3,3,828,,21,heromaneuver_replica,3,0,3,3,2,704,,20,momiji,2,2,0,3,1,644,,20,nzap89,4,4,0,2,0,871,,30,nzap89,2,1,1,4,2,750,,48,quadhopper_black,5,5,0,4,2,742,,32,octoshooter_replica,4,3,1,2,2,631,,22
2018-07-21T16:00:00+00:00,3.2.0,fest,standard,nawabari,mystery,180,bravo,,heromaneuver_replica,4,3,1,9,1,665,,20,prime_collabo,4,4,0,2,4,1125,,38,pablo_hue,6,6,0,8,2,726,,14,carbon_deco,1,1,0,8,0,386,,23,sharp_neo,6,5,1,4,0,1055,,47,splatroller,9,8,1,3,1,867,,25,nzap89,11,9,2,6,2,866,,41,kugelschreiber,8,5,3,1,2,703,,45
2018-07-24T20:00:00+00:00,3.2.0,regular,standard,nawabari,bbass,180,bravo,,heromaneuver_replica,8,7,1,7,1,624,,20,maneuver_collabo,0,0,0,3,2,708,,24,splatroller,2,2,0,6,0,344,,8,splatcharger,1,1,0,2,0,0,,10,sshooter_collabo,2,2,0,2,1,647,,10,sputtery,10,9,1,1,2,527,,28,variableroller,5,4,1,1,1,523,,24,splatroller,3,3,0,6,0,514,,13
2018-07-24T20:00:00+00:00,3.2.0,regular,standard,nawabari,gangaze,180,alpha,,heromaneuver_replica,5,5,0,5,2,682,,20,prime_collabo,8,7,1,2,2,681,,20,sshooter_collabo,2,1,1,3,2,607,,10,quadhopper_black,5,5,0,3,1,536,,24,splatroller,7,7,0,6,2,676,,28,splatroller,7,5,2,9,0,601,,13,maneuver,1,1,0,4,0,423,,9,maneuver_collabo,0,0,0,0,0,0,,24
2018-07-24T20:00:00+00:00,3.2.0,regular,standard,nawabari,gangaze,180,alpha,,heromaneuver_replica,3,3,0,3,2,846,,20,sputtery,7,5,2,3,2,743,,28,prime_collabo,5,4,1,3,2,657,,20,carbon,5,4,1,3,1,578,,9,dualsweeper_custom,7,6,1,4,2,835,,45,sshooter_collabo,1,1,0,3,1,688,,10,nzap89,3,3,0,4,2,617,,24,maneuver_collabo,3,2,1,5,1,554,,13
2018-09-04T20:00:00+00:00,3.2.2,regular,standard,nawabari,sumeshi,180,bravo,,heromaneuver_replica,3,3,0,4,2,841,,21,momiji,0,0,0,3,3,1000,,9,maneuver,6,6,0,5,2,873,,11,carbon,5,5,0,1,2,539,,9,sharp_neo,3,3,0,4,2,913,,40,sputtery,5,4,1,3,2,888,,63,sputtery,3,3,0,3,2,755,,33,furo,3,3,0,4,1,591,,32
2018-09-14T20:00:00+00:00,4.0.0,regular,standard,nawabari,anchovy,180,bravo,,heromaneuver_replica,9,7,2,3,2,973,,21,quadhopper_black,3,3,0,2,2,699,,18,sshooter_becchu,5,3,2,3,1,517,,30,maneuver_becchu,3,3,0,4,1,437,,28,dualsweeper_custom,2,2,0,3,2,792,,19,nzap89,2,1,1,4,2,653,,28,splatroller,3,3,0,6,1,648,,12,splatroller_collabo,5,5,0,4,2,641,,23
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,chozame,180,alpha,,heromaneuver_replica,4,3,1,3,2,680,,21,nzap89,3,2,1,1,4,894,,27,splatcharger_becchu,6,6,0,1,1,477,,56,splatcharger,1,0,1,2,0,185,,3,splatroller_becchu,4,4,0,6,1,651,,17,sshooter_becchu,2,2,0,5,0,347,,24,dualsweeper,0,0,0,0,0,0,,14,maneuver,0,0,0,0,0,0,,8
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,chozame,180,alpha,,heromaneuver_replica,12,10,2,2,3,833,,21,dualsweeper,3,2,1,2,2,718,,24,sshooter_becchu,8,8,0,0,2,474,,47,maneuver_collabo,4,4,0,3,1,464,,12,dualsweeper,3,3,0,10,0,537,,14,carbon_deco,0,0,0,5,1,442,,24,splatcharger,2,2,0,5,0,264,,3,splatcharger_becchu,2,2,0,5,0,0,,56
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,chozame,180,bravo,,heromaneuver_replica,4,4,0,5,2,786,,21,splatroller,2,2,0,4,0,631,,3,splatcharger,1,1,0,4,1,504,,16,hokusai,3,1,2,7,0,300,,24,maneuver_collabo,7,6,1,2,2,738,,12,maneuver_becchu,9,8,1,3,3,734,,50,splatcharger,1,1,0,2,2,618,,8,splatscope_becchu,3,3,0,3,1,256,,47
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,shottsuru,180,alpha,,heromaneuver_replica,8,4,4,2,3,838,,21,maneuver_becchu,13,12,1,0,4,836,,50,liter4k,4,4,0,2,2,636,,24,sshooter_becchu,6,5,1,2,1,0,,31,promodeler_mg,0,0,0,7,1,611,,26,maneuver_collabo,2,2,0,7,1,568,,12,splatroller,3,3,0,8,0,567,,3,splatcharger,1,1,0,4,1,0,,16
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,shottsuru,180,alpha,,heromaneuver_replica,7,5,2,2,1,675,,21,sputtery,4,3,1,1,3,991,,26,maneuver_becchu,12,9,3,3,4,752,,50,maneuver_collabo,3,2,1,6,1,472,,12,dynamo_tesla,6,6,0,7,0,693,,40,barrelspinner,3,2,1,3,2,593,,24,heroshooter_replica,3,2,1,7,0,305,,32,nzap85,3,2,1,4,1,0,,18
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,shottsuru,180,bravo,,heromaneuver_replica,6,6,0,6,2,1010,,21,nzap85,4,0,4,5,2,754,,13,maneuver_becchu,5,5,0,2,1,428,,37,jetsweeper_custom,2,0,2,3,0,292,,37,sshooter_becchu,5,4,1,3,3,911,,15,prime,5,5,0,2,3,818,,23,promodeler_rg,3,1,2,3,3,774,,28,splatroller,6,6,0,3,1,492,,19
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,shottsuru,180,alpha,,heromaneuver_replica,3,2,1,7,1,810,,21,momiji,5,4,1,5,2,1006,,27,promodeler_rg,1,1,0,2,4,887,,28,maneuver_becchu,6,6,0,2,2,527,,37,sshooter_becchu,6,5,1,3,4,1039,,15,nzap85,7,1,6,3,2,818,,13,sshooter_becchu,6,6,0,5,3,803,,21,liter4k_custom,4,4,0,4,1,390,,35
2018-09-16T12:00:00+00:00,4.0.0,regular,standard,nawabari,chozame,180,alpha,,heromaneuver_replica,3,2,1,2,2,714,,21,momiji,3,2,1,0,2,722,,27,sshooter_becchu,1,1,0,2,2,599,,11,nzap85,3,1,2,2,2,586,,13,promodeler_rg,3,3,0,4,5,917,,28,splatscope_becchu,3,3,0,2,2,643,,37,nzap89,0,0,0,1,0,0,,21,maneuver_becchu,0,0,0,0,0,0,,24
2018-09-16T22:00:00+00:00,4.0.0,regular,standard,nawabari,kombu,180,alpha,,maneuver_becchu,1,1,0,5,1,642,,21,quadhopper_black,7,6,1,3,3,1030,,21,maneuver,5,4,1,3,3,820,,8,splatroller,2,2,0,3,2,820,,17,sshooter_becchu,7,7,0,4,5,1210,,34,dualsweeper_custom,5,5,0,4,2,1075,,26,maneuver_becchu,2,2,0,5,2,783,,31,splatroller,0,0,0,0,0,0,,26
