# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-05-14T20:00:00+00:00,3.0.1,regular,standard,nawabari,ajifry,180,bravo,FALSE,sshooter,5,4,1,4,3,1075,,45,sshooter,4,4,0,3,1,672,,74,promodeler_mg,1,0,1,6,0,620,,6,splatroller_collabo,0,0,0,6,0,458,,49,quadhopper_black,11,6,5,1,3,1067,,35,hokusai_hue,4,4,0,1,3,716,,25,pablo,10,9,1,5,2,703,,71,splatscope,0,0,0,1,1,443,,26
2018-05-14T20:00:00+00:00,3.0.1,regular,standard,nawabari,ajifry,180,bravo,FALSE,sharp_neo,4,3,1,4,3,1235,,45,splatroller_collabo,1,0,1,4,2,672,,49,heroroller_replica,7,7,0,4,1,642,,78,splatscope,0,0,0,4,1,553,,27,dualsweeper,4,3,1,3,4,1054,,37,sshooter,5,5,0,1,2,903,,74,pablo,7,6,1,4,0,690,,71,hokusai_hue,3,2,1,2,3,685,,25
2018-05-15T18:00:00+00:00,3.0.1,regular,standard,nawabari,ama,180,alpha,FALSE,sharp_neo,5,5,0,3,3,1255,,45,bold,3,3,0,5,1,903,,15,prime,9,8,1,4,2,661,,31,wakaba,2,2,0,6,0,587,,5,bold,4,4,0,3,3,1177,,16,heroshooter_replica,3,2,1,6,0,736,,41,splatroller,10,8,2,4,1,683,,35,dynamo_tesla,5,4,1,5,1,512,,39
2018-05-15T18:00:00+00:00,3.0.1,regular,standard,nawabari,arowana,180,alpha,FALSE,sharp_neo,11,9,2,2,4,1095,,45,nzap85,9,5,4,3,2,640,,39,heromaneuver_replica,11,8,3,4,1,513,,29,prime,8,2,6,3,1,502,,31,bold,4,4,0,6,2,833,,15,heroshooter_replica,3,3,0,6,0,658,,41,wakaba,4,4,0,6,0,655,,5,splatroller,1,1,0,6,0,406,,35
2018-05-15T18:00:00+00:00,3.0.1,gachi,standard,yagura,manta,300,bravo,FALSE,clashblaster_neo,11,11,0,7,4,905,a+,35,prime,13,10,3,9,4,986,a,33,sharp_neo,9,9,0,11,1,964,a+,31,screwslosher,5,2,3,11,0,552,a+,57,rapid_deco,9,8,1,9,4,949,a+,44,dualsweeper,10,8,2,6,5,916,a+,39,clashblaster_neo,14,11,3,7,4,759,a+,51,bold,12,11,1,10,3,721,a,45
2018-05-15T18:00:00+00:00,3.0.1,regular,standard,nawabari,ama,180,bravo,FALSE,sharp_neo,6,4,2,5,2,936,,46,heroshooter_replica,8,7,1,5,1,827,,41,maneuver_collabo,5,3,2,5,1,554,,39,nzap89,4,3,1,3,0,0,,37,pablo,5,4,1,5,2,732,,33,longblaster_custom,8,6,2,4,2,721,,115,splatroller,7,6,1,3,2,686,,27,heromaneuver_replica,5,2,3,5,0,560,,29
2018-05-15T20:00:00+00:00,3.0.1,gachi,standard,area,shottsuru,192,bravo,TRUE,clashblaster_neo,7,5,2,3,4,815,s,35,splatspinner,4,4,0,6,2,859,s,54,heroshooter_replica,8,7,1,4,2,597,s,45,dualsweeper,4,2,2,1,4,0,s,48,bucketslosher,9,7,2,3,4,915,s,35,dualsweeper,5,2,3,3,4,869,s,51,nzap89,7,4,3,5,1,683,s,45,promodeler_rg,1,1,0,7,1,623,s,62
2018-05-15T20:00:00+00:00,3.0.1,gachi,standard,area,shottsuru,300,alpha,FALSE,clashblaster_neo,10,9,1,8,3,1107,s,35,nzap85,21,21,0,6,3,1143,s,52,rapid,5,4,1,9,3,1088,s,46,sputtery_hue,7,4,3,11,3,1084,s,47,prime_collabo,5,3,2,3,6,1273,s,41,bucketslosher,11,10,1,12,2,1068,s,35,nova,15,14,1,13,3,994,s,53,longblaster,11,7,4,10,2,876,s,50
2018-05-15T20:00:00+00:00,3.0.1,gachi,standard,area,shottsuru,111,alpha,TRUE,clashblaster_neo,5,2,3,1,1,434,s,35,heroroller_replica,13,12,1,2,2,605,s,45,dualsweeper,5,3,2,1,2,500,s,26,sputtery,7,6,1,4,0,291,s,40,sputtery_hue,3,2,1,6,1,437,s,50,dualsweeper,2,1,1,6,0,394,s,60,splatroller_collabo,2,2,0,5,1,360,s,35,carbon,4,3,1,6,1,330,s,49
2018-05-15T20:00:00+00:00,3.0.1,gachi,standard,area,shottsuru,300,bravo,FALSE,clashblaster_neo,15,12,3,10,3,1057,s,35,splatscope_collabo,5,4,1,8,4,1229,s,31,sharp_neo,9,7,2,10,2,1077,s,37,splatroller_collabo,12,10,2,12,4,936,s,35,dualsweeper,9,5,4,8,4,1317,s,26,nova,21,19,2,7,3,1300,s,21,hissen_hue,9,6,3,11,3,1147,s,49,hokusai,15,10,5,7,4,916,s,25
2018-05-15T20:00:00+00:00,3.0.1,gachi,standard,area,shottsuru,300,bravo,FALSE,clashblaster_neo,7,5,2,9,4,1000,s,35,nzap89,9,9,0,11,4,1219,s,34,hokusai,14,13,1,10,0,1099,s,41,hydra,9,6,3,11,1,848,s,43,dualsweeper,11,6,5,8,4,1421,s,26,barrelspinner,19,18,1,9,1,1189,s,50,hissen_hue,7,5,2,10,2,1055,s,49,hokusai,12,12,0,6,3,884,s,25
