# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2019-04-30T12:00:00+00:00,4.7.0,gachi,standard,area,arowana,107,alpha,TRUE,prime_becchu,2,2,0,0,1,380,s+,60,nzap85,4,2,2,2,1,339,s+,78,momiji,3,1,2,0,2,709,s+,220,kugelschreiber_hue,7,6,1,1,1,409,s+,140,hydra_custom,1,1,0,2,2,379,s+,73,ochiba,0,0,0,4,3,550,s+,207,wakaba,1,1,0,4,1,398,s+,247,dualsweeper_custom,3,1,2,2,2,489,s+,246
2019-04-30T12:00:00+00:00,4.7.0,gachi,standard,area,arowana,258,bravo,TRUE,prime_becchu,7,6,1,6,3,967,s+,60,sshooter_becchu,3,2,1,7,4,1051,s+,167,sputtery_hue,4,3,1,6,6,1162,s+,91,nzap83,5,5,0,9,3,959,s+,152,nzap83,8,5,3,4,5,1136,s+,160,sshooter_becchu,7,4,3,5,4,911,s+,183,splatcharger_becchu,6,5,1,5,3,809,s+,40,nzap83,13,12,1,2,6,1442,s+,52
2019-05-01T12:00:00+00:00,4.7.0,regular,standard,nawabari,mongara,180,bravo,,prime_becchu,7,6,1,3,2,741,,60,sputtery_hue,4,3,1,4,2,804,,40,hokusai_becchu,3,3,0,4,2,782,,139,splatcharger,5,5,0,1,0,774,,74,promodeler_pg,4,3,1,4,3,1146,,159,dualsweeper_custom,1,1,0,5,2,806,,121,nzap83,3,2,1,4,2,761,,32,squiclean_a,6,5,1,4,1,420,,114
2019-05-01T12:00:00+00:00,4.7.0,gachi,standard,asari,sumeshi,301,bravo,FALSE,prime_becchu,6,3,3,8,1,872,s+,60,dualsweeper_custom,8,7,1,7,3,1264,s+,153,sshooter_collabo,13,10,3,6,3,1215,s+,262,hydra_custom,9,4,5,4,4,1066,s+,160,dualsweeper_custom,8,8,0,8,1,1050,s+,120,barrelspinner_remix,8,6,2,3,6,1545,s+,218,splatscope,8,7,1,6,2,913,s+,94,nzap85,6,4,2,7,4,1195,s+,149
2019-05-01T12:00:00+00:00,4.7.0,gachi,standard,asari,mozuku,320,bravo,FALSE,prime_becchu,11,9,2,12,0,891,s+,60,hokusai_hue,5,5,0,7,3,778,s+,42,barrelspinner_remix,2,2,0,6,1,1267,s+,82,wakaba,9,6,3,7,5,1582,s+,216,sputtery_hue,9,8,1,8,2,676,s+,119,hydra_custom,13,5,8,2,5,1172,s+,131,dynamo_becchu,10,9,1,6,4,1176,s+,45,wakaba,15,10,5,6,7,1704,s+,129
2019-05-01T12:00:00+00:00,4.7.0,gachi,standard,asari,sumeshi,244,bravo,TRUE,sshooter_collabo,11,11,0,7,2,821,s+,60,barrelspinner_remix,6,5,1,5,3,996,s+,121,dualsweeper_custom,4,0,4,7,2,834,s+,98,wakaba,7,1,6,5,4,1235,s+,76,pablo,9,7,2,3,3,793,s+,67,prime_becchu,11,11,0,4,3,1023,s+,65,dualsweeper_custom,6,3,3,6,2,768,s+,109,nzap89,4,3,1,4,4,1068,s+,279
2019-05-01T12:00:00+00:00,4.7.0,gachi,standard,asari,mozuku,300,bravo,FALSE,sshooter_collabo,6,5,1,10,3,920,s+,60,jetsweeper,7,4,3,5,6,1142,s+,41,spygadget,12,8,4,11,2,942,s+,194,maneuver_collabo,4,3,1,9,1,1003,s+,114,prime_becchu,10,6,4,6,3,1033,s+,86,nova,15,13,2,5,3,970,s+,36,splatspinner,12,10,2,6,3,1169,s+,146,nzap89,9,6,3,3,5,1191,s+,279
2019-05-01T12:00:00+00:00,4.7.0,gachi,standard,asari,mozuku,260,bravo,TRUE,nzap85,6,4,2,11,2,930,s,60,dualsweeper_custom,6,5,1,8,2,990,s,112,hokusai_hue,6,5,1,2,4,693,s,102,splatspinner_becchu,4,3,1,12,2,818,s,44,barrelspinner_remix,15,11,4,3,4,1201,s,67,sshooter,4,3,1,5,1,456,s,29,splatroller,12,10,2,6,2,888,s,90,hokusai_becchu,12,9,3,3,3,939,s,191
2019-05-01T12:00:00+00:00,4.7.0,regular,standard,nawabari,mongara,180,bravo,,splatscope,2,2,0,4,1,602,,60,dualsweeper_custom,8,7,1,1,3,1157,,67,splatcharger,4,3,1,3,1,507,,141,explosher_custom,2,1,1,5,0,452,,89,h3reelgun_d,5,3,2,3,2,959,,121,nzap83,3,3,0,4,2,911,,88,l3reelgun_becchu,3,3,0,4,2,898,,134,herocharger_replica,3,3,0,2,1,386,,58
2019-05-02T12:00:00+00:00,4.7.0,gachi,standard,area,gangaze,249,alpha,TRUE,prime_collabo,8,7,1,7,2,846,s+,60,sshooter_becchu,3,3,0,6,3,944,s+,273,splatspinner,7,3,4,4,4,1175,s+,71,carbon_deco,5,4,1,10,0,375,s+,151,splatroller,13,10,3,4,4,958,s+,155,quadhopper_black,9,8,1,8,4,1038,s+,66,hydra,13,8,5,5,2,974,s+,27,,,,,,,,,
2019-05-02T12:00:00+00:00,4.7.0,gachi,standard,area,engawa,160,alpha,TRUE,prime_collabo,8,7,1,4,1,628,s+,60,dualsweeper_custom,3,1,2,3,2,801,s+,75,nzap85,8,6,2,4,2,727,s+,337,squiclean_g,5,2,3,3,3,679,s+,119,nzap85,4,2,2,5,3,662,s+,204,wakaba,8,6,2,4,4,983,s+,123,hydra_custom,7,5,2,3,3,476,s+,93,prime,3,1,2,4,1,522,s+,96
2019-05-02T12:00:00+00:00,4.7.0,gachi,standard,area,gangaze,168,bravo,TRUE,prime_collabo,1,1,0,5,2,587,s+,60,wakaba,4,4,0,6,2,704,s+,172,heroshelter_replica,2,1,1,3,3,813,s+,68,dynamo_becchu,2,2,0,4,2,673,s+,157,dynamo,4,2,2,2,2,664,s+,102,wakaba,8,3,5,2,3,824,s+,136,herospinner_replica,2,2,0,2,2,611,s+,248,sputtery_hue,11,10,1,2,1,569,s+,125
2019-05-02T12:00:00+00:00,4.7.0,gachi,standard,area,engawa,300,bravo,FALSE,prime_collabo,10,7,3,11,3,1120,s+,60,pablo,8,5,3,8,5,1520,s+,146,dynamo_becchu,9,7,2,6,8,1472,s+,114,octoshooter_replica,8,6,2,8,3,970,s+,155,dynamo,18,11,7,5,5,1377,s+,102,sputtery_hue,14,8,6,9,4,1042,s+,120,96gal_deco,9,8,1,5,2,1250,s+,33,sshooter_becchu,11,5,6,6,7,1408,s+,184
