# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,fujitsubo,300,alpha,FALSE,wakaba,10,7,3,10,4,1167,s,38,nzap85,10,6,4,9,3,912,s,41,hissen,11,9,2,7,2,927,s,42,sputtery,11,10,1,8,2,876,s,50,maneuver,9,5,4,6,3,939,s,41,momiji,9,3,6,6,3,1254,s,34,splatroller,18,17,1,7,3,1096,s,46,hissen,10,9,1,13,1,625,s,37
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,fujitsubo,300,alpha,FALSE,wakaba,7,5,2,8,3,1084,s,38,rapid,14,8,6,5,3,953,s,44,splatroller,19,17,2,4,0,916,s,46,52gal,16,8,8,4,1,701,s,34,nzap85,7,6,1,10,2,966,s,50,screwslosher,9,7,2,11,1,1078,s,50,momiji,2,1,1,5,2,0,s,34,herocharger_replica,6,5,1,12,3,629,s,44
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,chozame,198,bravo,TRUE,wakaba,6,2,4,6,3,914,s,38,sharp,7,4,3,5,1,609,s,50,maneuver,5,4,1,4,2,525,s,35,rapid,4,4,0,4,2,630,s,50,jetsweeper,7,4,3,2,5,836,s,50,wakaba,9,5,4,6,3,833,s,47,barrelspinner,7,3,4,4,1,656,s,39,sshooter_collabo,10,7,3,3,3,718,s,50
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,chozame,244,bravo,TRUE,wakaba,6,3,3,7,4,981,s,38,screwslosher,9,9,0,7,1,678,s,50,sharp,8,4,4,8,0,559,s,50,sshooter_collabo,10,8,2,6,2,940,s,50,splatscope,5,4,1,3,3,764,s,42,wakaba,13,11,2,5,5,1123,s,47,52gal,7,6,1,9,2,604,s,49,sputtery,11,7,4,8,3,784,s,50
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,fujitsubo,199,bravo,TRUE,wakaba,7,5,2,7,3,907,s,38,promodeler_rg,5,4,1,9,2,651,s,48,sharp,11,8,3,5,0,682,s,50,rapid,2,2,0,8,0,527,s,39,bold,7,4,3,6,2,653,s,34,wakaba,11,8,3,5,3,730,s,47,jetsweeper,16,11,5,3,5,905,s,30,splatroller,11,6,5,5,1,618,s,35
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,fujitsubo,231,alpha,TRUE,wakaba,9,4,5,5,2,899,s,38,clashblaster,7,6,1,4,2,512,s,31,jetsweeper,10,6,4,3,6,1101,s,30,splatroller,20,16,4,2,5,948,s,35,bold,4,4,0,9,1,789,s,34,nzap85,5,4,1,8,2,785,s,48,sharp,2,2,0,8,0,553,s,50,prime,4,4,0,7,3,1014,s,35
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,chozame,304,alpha,FALSE,wakaba,6,1,5,9,4,1060,s,38,sshooter,14,12,2,10,3,767,s,35,jetsweeper,10,6,4,5,6,979,s,50,sshooter,15,11,4,8,4,977,s,44,hokusai,13,10,3,6,1,858,s,48,splatroller,13,11,2,7,3,1092,s,39,sshooter_collabo,12,11,1,7,3,1001,s,48,96gal,3,0,3,11,1,798,s,26
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,chozame,81,bravo,TRUE,wakaba,1,1,0,3,1,386,s,38,bold,3,2,1,3,0,289,s,36,herospinner_replica,4,4,0,3,0,282,s,47,splatroller,2,0,2,2,1,221,s,40,nova,5,3,2,0,2,345,s,36,bucketslosher,2,2,0,2,1,382,s,41,promodeler_mg,3,3,0,3,0,218,s,50,splatscope,3,3,0,2,1,347,s,45
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,fujitsubo,256,alpha,TRUE,wakaba,12,3,9,9,3,855,s,38,momiji,9,8,1,7,4,1086,s,50,sshooter,17,15,2,3,3,826,s,38,nzap85,17,8,9,6,4,798,s,50,momiji,11,5,6,6,3,1098,s,43,sshooter_collabo,5,3,2,9,0,780,s,37,hokusai,12,10,2,9,1,617,s,36,nzap85,7,6,1,10,2,786,s,49
2017-09-15T16:00:00+00:00,1.3.0,gachi,standard,yagura,chozame,314,bravo,FALSE,wakaba,7,4,3,11,3,1200,s,38,nzap85,9,7,2,6,3,1022,s,50,wakaba,16,8,8,6,6,1349,s,33,prime_collabo,13,10,3,7,3,1172,s,44,jetsweeper,8,6,2,8,3,1187,s,42,momiji,9,8,1,5,5,1365,s,43,wakaba,12,8,4,7,5,1020,s,43,nzap85,10,8,2,10,2,951,s,50
