# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-12-08T02:00:00+00:00,4.3.0,gachi,standard,area,hokke,232,alpha,TRUE,96gal,5,4,1,6,4,910,s+,59,splatspinner,6,5,1,3,4,974,s+,55,nzap85,9,4,5,4,4,896,s+,53,sshooter_collabo,12,10,2,7,3,906,s+,123,sshooter_becchu,9,6,3,6,4,1039,s+,27,bold,4,3,1,6,6,1434,s+,147,kelvin525_becchu,10,4,6,7,3,685,s+,108,nzap89,8,7,1,4,4,787,s+,69
2018-12-08T02:00:00+00:00,4.3.0,gachi,standard,area,hokke,115,alpha,TRUE,96gal,3,1,2,2,1,423,s+,59,bold,4,4,0,2,2,578,s+,147,sshooter_collabo,5,5,0,2,1,471,s+,123,dualsweeper_custom,3,2,1,2,1,472,s+,199,96gal_deco,0,0,0,0,0,0,s+,70,nzap85,2,1,1,4,1,429,s+,53,hokusai_becchu,5,5,0,4,0,402,s+,82,prime_becchu,2,2,0,4,1,417,s+,60
2018-12-08T02:00:00+00:00,4.3.0,gachi,standard,area,fujitsubo,205,alpha,TRUE,96gal,4,4,0,6,3,711,s+,59,bold,4,3,1,4,6,1269,s+,147,kugelschreiber_hue,7,4,3,4,3,903,s+,124,sshooter_collabo,9,8,1,7,2,637,s+,123,clashblaster_neo,11,10,1,5,2,780,s+,30,prime_becchu,4,3,1,5,4,819,s+,57,hotblaster,6,3,3,6,2,732,s+,24,jetsweeper,7,5,2,3,6,1100,s+,90
2018-12-08T02:00:00+00:00,4.3.0,gachi,standard,area,fujitsubo,300,bravo,FALSE,prime_becchu,10,7,3,11,4,1067,s+,59,quadhopper_black,11,7,4,9,5,1365,s+,182,nzap85,12,11,1,13,3,1163,s+,251,sshooter_collabo,10,7,3,7,4,1218,s+,190,octoshooter_replica,14,10,4,8,4,1085,s+,76,kelvin525_becchu,11,7,4,8,4,1093,s+,76,nzap85,17,12,5,8,4,1272,s+,112,screwslosher_becchu,16,11,5,8,6,1321,s+,50
2018-12-13T08:00:00+00:00,4.3.0,regular,standard,nawabari,sumeshi,180,alpha,,prime_becchu,8,7,1,3,2,745,,59,nzap89,6,4,2,3,2,809,,140,52gal_becchu,4,4,0,2,2,805,,146,herocharger_replica,3,3,0,3,0,508,,183,dualsweeper_custom,5,5,0,7,1,900,,184,soytuber,0,0,0,2,2,611,,74,dynamo_becchu,2,1,1,4,1,491,,140,longblaster_custom,5,5,0,6,0,310,,74
2018-12-13T08:00:00+00:00,4.3.0,regular,standard,nawabari,sumeshi,180,bravo,,prime_becchu,3,3,0,6,1,633,,59,momiji,4,4,0,3,4,1206,,27,barrelspinner_deco,0,0,0,3,3,908,,63,promodeler_mg,0,0,0,3,3,838,,84,dualsweeper_custom,7,7,0,1,3,1251,,91,campingshelter,6,5,1,1,3,982,,270,maneuver,3,2,1,3,3,904,,9,octoshooter_replica,1,1,0,2,1,647,,39
2018-12-13T08:00:00+00:00,4.3.0,regular,standard,nawabari,sumeshi,180,bravo,,dynamo_becchu,2,2,0,5,2,993,,59,maneuver_collabo,9,8,1,3,2,760,,43,prime_collabo,2,2,0,2,3,742,,25,squiclean_b,3,3,0,1,2,661,,95,bold,0,0,0,5,3,1175,,67,sputtery,5,5,0,4,3,1149,,53,splatroller,3,3,0,2,1,896,,66,prime_becchu,3,3,0,4,1,646,,35
2018-12-13T08:00:00+00:00,4.3.0,regular,standard,nawabari,engawa,180,bravo,,96gal,8,7,1,4,3,852,,59,52gal_becchu,2,2,0,3,4,1087,,43,splatscope_becchu,2,2,0,3,1,509,,71,splatscope_collabo,0,0,0,4,0,374,,50,dualsweeper_custom,1,1,0,1,4,1449,,26,bold,7,7,0,5,1,748,,33,squiclean_b,3,3,0,1,2,561,,127,pablo,3,3,0,5,0,454,,25
2018-12-13T08:00:00+00:00,4.3.0,regular,standard,nawabari,engawa,180,bravo,,96gal,5,3,2,2,4,1041,,59,splatroller_collabo,2,2,0,2,2,667,,13,soytuber,2,2,0,3,1,553,,50,herocharger_replica,2,2,0,4,1,539,,108,52gal_becchu,3,3,0,1,4,1108,,43,furo_deco,2,1,1,3,3,692,,47,splatcharger_collabo,5,5,0,2,2,644,,59,squiclean_b,2,2,0,3,1,371,,127
2018-12-16T00:00:00+00:00,4.3.0,fest,standard,nawabari,mystery,180,alpha,,96gal,4,4,0,3,3,1033,,59,spygadget_becchu,2,0,2,1,4,1155,,97,promodeler_mg,3,3,0,6,3,990,,73,promodeler_rg,0,0,0,3,1,777,,28,dualsweeper_custom,4,3,1,3,3,1159,,67,bold,5,5,0,1,3,1024,,94,longblaster,5,2,3,2,2,927,,111,splatscope,4,2,2,1,2,757,,77
