# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,mozuku,180,alpha,,screwslosher_becchu,6,5,1,2,2,725,,74,sharp,6,3,3,3,4,894,,76,nzap89,4,3,1,1,3,850,,40,splatcharger,6,5,1,1,2,725,,161,liter4k_scope,4,4,0,3,2,829,,70,kelvin525_deco,0,0,0,5,1,674,,164,52gal,2,2,0,5,1,659,,35,splatcharger,1,1,0,3,1,594,,124
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,engawa,180,alpha,,screwslosher_becchu,9,9,0,3,2,783,,74,maneuver,4,2,2,4,3,995,,9,hydra,6,5,1,1,2,673,,95,splatcharger,6,5,1,3,1,620,,121,nova_becchu,5,4,1,4,2,749,,112,nova_becchu,3,0,3,6,1,679,,71,rapid_elite,2,0,2,5,1,603,,61,nova_neo,6,6,0,7,0,354,,108
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,mozuku,180,bravo,,screwslosher_becchu,5,4,1,2,2,847,,74,sharp,3,3,0,7,0,863,,37,jetsweeper,4,2,2,3,3,823,,68,heroroller_replica,2,2,0,2,1,718,,82,nzap85,6,3,3,3,4,1049,,245,bold_7,4,4,0,4,3,995,,95,splatscope,4,4,0,2,2,786,,168,hokusai_hue,3,3,0,2,2,585,,180
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,engawa,180,alpha,,screwslosher_becchu,2,2,0,4,1,659,,74,prime_collabo,6,5,1,0,2,814,,108,promodeler_pg,3,2,1,2,1,777,,72,splatspinner_collabo,0,0,0,3,2,661,,141,splatcharger,6,5,1,3,1,712,,40,dualsweeper,5,4,1,6,2,620,,113,nzap89,0,0,0,0,1,0,,78,kugelschreiber,0,0,0,0,0,0,,123
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,engawa,180,bravo,,screwslosher_becchu,6,6,0,3,3,1053,,74,bold,1,1,0,3,4,995,,29,splatroller,2,2,0,4,1,799,,115,heroroller_replica,1,1,0,0,0,0,,82,promodeler_pg,4,1,3,1,3,1012,,127,sharp,4,2,2,4,0,925,,90,momiji,1,1,0,2,4,885,,90,prime_becchu,7,6,1,4,1,455,,222
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,mozuku,180,bravo,,screwslosher_becchu,5,4,1,1,2,992,,74,liter4k,2,2,0,2,3,879,,149,herocharger_replica,3,2,1,0,1,799,,172,rapid_elite_deco,2,1,1,4,2,641,,111,bold_neo,2,1,1,2,6,1251,,111,liter4k_scope,1,1,0,0,3,843,,112,prime_becchu,5,5,0,5,1,784,,55,pablo_permanent,2,0,2,2,3,782,,53
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,mozuku,180,bravo,,screwslosher_becchu,2,2,0,3,1,729,,74,sputtery_hue,7,7,0,4,3,1025,,32,nzap83,1,1,0,1,3,931,,253,splatcharger_becchu,2,2,0,4,1,515,,154,maneuver_becchu,4,3,1,3,2,983,,157,maneuver,1,1,0,3,4,925,,78,screwslosher_becchu,3,3,0,2,3,809,,37,hotblaster,5,5,0,4,1,522,,110
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,mozuku,180,alpha,,kugelschreiber_hue,3,1,2,2,2,935,,74,maneuver_becchu,7,6,1,3,1,755,,121,maneuver_collabo,6,6,0,2,3,754,,68,hotblaster_custom,2,1,1,2,2,629,,89,bold,2,2,0,5,3,977,,71,splatscope,3,2,1,5,1,703,,126,liter4k_scope,2,2,0,0,2,643,,66,jetsweeper_custom,3,3,0,4,1,622,,222
2019-06-01T00:00:00+00:00,4.8.0,regular,standard,nawabari,engawa,180,bravo,,kugelschreiber_hue,4,4,0,1,2,791,,74,heromaneuver_replica,4,4,0,5,2,785,,66,barrelspinner_remix,3,2,1,3,2,661,,84,bold,1,1,0,5,0,637,,71,clashblaster_neo,5,5,0,3,2,795,,111,bold,6,6,0,3,1,765,,151,herocharger_replica,2,1,1,3,2,687,,189,longblaster_necro,2,2,0,2,2,659,,160
2019-06-02T04:00:00+00:00,4.8.0,gachi,squad_4,hoko,tachiuo,165,alpha,TRUE,splatscope,3,1,2,4,0,404,x,93,prime_collabo,10,8,2,2,2,862,x,103,bold_7,9,8,1,5,3,603,x,197,quadhopper_black,4,3,1,4,0,546,s+,51,bold,5,5,0,6,2,619,b+,66,sputtery_hue,4,4,0,4,2,569,a,61,bold,3,3,0,5,1,558,a-,112,bold_7,5,3,2,8,0,335,c,44
