# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-10-25T12:00:00+00:00,4.1.0,gachi,squad_2,asari,hokke,300,alpha,FALSE,clashblaster_neo,4,3,1,5,2,926,b+,58,sshooter_collabo,11,11,0,7,3,1331,,11,screwslosher,5,2,3,3,2,844,s+,44,96gal,5,3,2,5,4,1185,s,123,longblaster,10,7,3,5,3,1139,s+,50,nova_becchu,11,7,4,6,3,880,b+,41,prime_collabo,8,5,3,5,5,1328,s+,139,splatcharger,3,1,2,3,4,757,a-,88
2018-10-27T10:00:00+00:00,4.1.0,gachi,standard,yagura,hokke,300,bravo,FALSE,nzap89,7,7,0,6,6,1195,b+,54,liter4k,5,4,1,6,4,1060,b,37,sputtery_hue,5,3,2,7,3,815,b+,67,,,,,,,,,,maneuver_collabo,13,11,2,2,4,1078,b+,121,splatcharger,3,3,0,1,2,552,b+,52,quadhopper_black,3,2,1,5,3,707,b-,20,liter4k_scope_custom,3,3,0,6,5,766,b+,43
2018-10-28T12:00:00+00:00,4.1.0,regular,standard,nawabari,mutsugoro,180,alpha,FALSE,bold,5,4,1,0,2,1022,,54,promodeler_mg,2,1,1,1,2,1007,,23,liter4k_custom,1,1,0,3,0,402,,52,nzap85,2,2,0,4,1,605,,32,promodeler_rg,0,0,0,5,2,623,,28,sshooter_collabo,2,1,1,0,0,704,,40,liter4k_scope,3,3,0,1,2,652,,37,nzap89,2,2,0,2,2,828,,88
2018-10-28T12:00:00+00:00,4.1.0,regular,standard,nawabari,ajifry,180,alpha,FALSE,furo,6,5,1,1,4,1025,,54,liter4k,3,2,1,2,2,721,,52,kugelschreiber,11,6,5,1,1,610,,48,promodeler_mg,5,3,2,4,3,928,,21,promodeler_mg,2,2,0,5,3,977,,23,campingshelter_sorella,3,2,1,5,3,528,,28,sshooter,2,2,0,4,0,732,,57,furo,2,2,0,2,3,1035,,87
2018-10-28T12:00:00+00:00,4.1.0,regular,standard,nawabari,mutsugoro,180,alpha,FALSE,l3reelgun_d,4,3,1,3,4,1034,,54,liter4k,3,3,0,1,3,818,,52,kugelschreiber,4,3,1,3,1,690,,48,nzap89,5,5,0,0,4,895,,47,furo,4,2,2,1,3,1121,,23,heromaneuver_replica,2,2,0,5,2,659,,28,promodeler_mg,2,2,0,5,2,785,,21,wakaba,2,1,1,5,3,980,,3
2018-10-28T12:00:00+00:00,4.1.0,regular,standard,nawabari,ajifry,180,bravo,FALSE,splatscope,2,2,0,4,2,744,,54,bold,4,3,1,6,0,437,,28,sshooter,6,6,0,4,1,739,,3,nzap89,2,0,2,3,2,706,,47,furo,5,3,2,1,3,861,,23,liter4k,7,7,0,2,3,796,,52,quadhopper_black,4,4,0,5,0,651,,48,sshooter_becchu,6,3,3,3,2,855,,140
2018-10-28T14:00:00+00:00,4.1.0,regular,standard,nawabari,devon,180,bravo,FALSE,hydra,6,4,2,1,3,679,,54,sharp_neo,0,0,0,3,2,765,,69,squiclean_b,7,6,1,4,3,703,,83,sshooter,6,4,2,3,1,926,,86,splatroller,3,3,0,3,1,645,,27,splatroller,5,4,1,4,2,903,,48,furo,0,0,0,2,3,1059,,23,heroroller_replica,4,4,0,5,1,539,,29
2018-10-28T14:00:00+00:00,4.1.0,regular,standard,nawabari,devon,180,alpha,FALSE,wakaba,4,4,0,3,3,868,,54,splatroller,4,3,1,4,1,580,,27,splatroller,2,2,0,4,2,840,,48,sharp_neo,0,0,0,3,2,828,,69,furo,4,4,0,1,3,1122,,23,heroroller_replica,6,6,0,4,2,731,,29,squiclean_b,1,1,0,2,3,736,,83,maneuver,3,3,0,2,1,473,,5
2018-10-28T14:00:00+00:00,4.1.0,regular,standard,nawabari,mongara,180,alpha,FALSE,hotblaster_custom,7,5,2,0,3,802,,54,splatroller,7,7,0,4,1,557,,27,heroroller_replica,4,4,0,2,2,664,,29,squiclean_b,2,1,1,2,3,829,,83,splatroller,2,2,0,5,1,644,,48,sharp_neo,0,0,0,4,2,735,,69,furo,4,4,0,5,2,811,,23,nzap89,3,1,2,3,1,597,,41
2018-10-28T14:00:00+00:00,4.1.0,regular,standard,nawabari,devon,180,bravo,FALSE,hotblaster_custom,6,6,0,2,3,724,,54,sharp_neo,0,0,0,3,2,903,,69,sshooter_becchu,2,2,0,3,1,477,,41,parashelter,3,2,1,3,2,671,,57,splatroller,3,3,0,4,2,856,,48,furo,4,4,0,0,3,815,,23,heroroller_replica,2,2,0,3,1,454,,29,squiclean_b,2,2,0,3,3,854,,83
