# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,arowana,243,alpha,TRUE,sshooter_becchu,7,5,2,4,2,795,s,103,dualsweeper_custom,8,7,1,5,2,922,s,99,sshooter_collabo,6,6,0,4,3,838,s,90,momiji,4,4,0,4,4,1264,s,100,prime_becchu,5,5,0,6,3,922,s,65,bold_7,3,3,0,2,2,0,s,86,sshooter_becchu,4,2,2,7,2,0,s,40,longblaster,8,6,2,7,2,671,s,48
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,battera,310,bravo,FALSE,sshooter_becchu,8,8,0,10,3,1033,s,103,maneuver,8,7,1,10,3,1005,s,119,herospinner_replica,15,10,5,4,3,1429,s,126,prime_becchu,11,9,2,4,4,985,s,80,sputtery_clear,10,9,1,11,2,1253,s,183,herocharger_replica,7,6,1,6,3,864,s,80,kelvin525_deco,6,4,2,10,3,1111,s,107,52gal,11,8,3,7,3,759,s,76
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,battera,157,alpha,TRUE,sshooter_becchu,3,2,1,0,4,889,s,103,maneuver,6,4,2,3,2,714,s,119,prime_becchu,8,7,1,3,1,668,s,282,splatspinner,5,5,0,4,1,678,s,112,herospinner_replica,3,0,3,4,3,909,s,126,maneuver_becchu,3,3,0,6,2,710,s,159,sshooter_collabo,4,4,0,5,1,685,s,75,52gal,6,3,3,3,2,356,s,76
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,battera,310,bravo,FALSE,sshooter_becchu,7,5,2,7,7,1684,s,103,dualsweeper_custom,6,5,1,9,4,1445,s,168,bold_7,10,9,1,13,0,1199,s,79,dualsweeper_custom,8,6,2,5,3,1308,s,210,sshooter,9,8,1,8,2,1222,s,128,dualsweeper_custom,20,13,7,7,3,1464,s,54,dualsweeper,9,7,2,2,9,1815,s,247,nzap89,7,6,1,8,6,1349,s,164
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,arowana,138,alpha,TRUE,sshooter_becchu,4,3,1,2,3,769,s,103,hydra_custom,3,1,2,4,1,304,s,126,prime_becchu,4,4,0,3,2,607,s,88,dualsweeper_custom,9,7,2,3,2,639,s,54,splatspinner,3,1,2,4,3,865,s,68,prime_becchu,6,6,0,3,1,437,s,215,dualsweeper_custom,3,1,2,3,1,520,s,43,dualsweeper_custom,4,3,1,5,0,385,s,97
2019-05-12T12:00:00+00:00,4.7.0,gachi,standard,hoko,arowana,300,alpha,FALSE,52gal_becchu,5,3,2,9,2,896,s,103,pablo,10,10,0,5,4,1150,s,165,momiji,11,7,4,10,3,1276,s,194,dualsweeper_custom,7,7,0,5,4,1114,s,162,sputtery_clear,12,8,4,7,2,1270,s,68,nzap89,12,11,1,6,5,1252,s,121,prime_becchu,10,8,2,7,3,1196,s,33,squiclean_g,2,2,0,8,0,581,s,96
2019-05-19T12:00:00+00:00,4.7.0,gachi,standard,hoko,fujitsubo,57,bravo,TRUE,52gal_becchu,0,0,0,1,1,330,s,103,sputtery_clear,0,0,0,2,0,127,s,132,bold,2,2,0,4,0,180,s,128,kugelschreiber,0,0,0,2,1,255,s,161,prime_becchu,5,3,2,0,1,422,s,140,sputtery,2,1,1,1,0,196,s,53,nzap85,2,2,0,1,0,235,s,104,hissen_hue,2,2,0,0,1,411,s,205
2019-05-19T12:00:00+00:00,4.7.0,gachi,standard,hoko,kombu,300,bravo,FALSE,52gal_becchu,9,7,2,8,5,1335,s,103,sputtery,7,5,2,13,0,609,s,53,dynamo_becchu,14,12,2,5,6,1386,s,98,nzap89,13,10,3,7,5,1280,s,221,splatroller,15,10,5,14,0,596,s,50,l3reelgun_d,13,6,7,10,3,1119,s,128,sputtery_clear,9,9,0,4,5,1692,s,87,kugelschreiber,11,8,3,6,3,1081,s,161
2019-05-19T12:00:00+00:00,4.7.0,gachi,standard,hoko,fujitsubo,300,alpha,FALSE,sshooter_becchu,5,5,0,8,4,1183,s,103,momiji,11,8,3,7,5,1557,s,198,sputtery_clear,11,10,1,7,3,1128,s,87,squiclean_g,5,5,0,7,4,949,s,186,sshooter_becchu,11,8,3,4,5,1470,s,75,bold,11,9,2,11,4,1249,s,40,splatroller_becchu,8,7,1,7,2,735,s,145,nzap89,7,5,2,6,5,1288,s,221
2019-05-19T12:00:00+00:00,4.7.0,gachi,standard,hoko,kombu,300,bravo,FALSE,sshooter_becchu,10,9,1,6,6,1598,s,103,sshooter_collabo,11,5,6,12,0,959,s,66,sputtery_clear,18,11,7,9,3,1218,s,124,dualsweeper,15,9,6,4,7,1404,s,132,sshooter_becchu,13,9,4,10,3,1088,s,99,dualsweeper_custom,14,9,5,5,5,1640,s,104,bold,11,6,5,10,4,1463,s,40,furo,8,7,1,10,4,1262,s,80
