# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-02-05T12:00:00+00:00,2.2.1,gachi,standard,area,mozuku,180,bravo,TRUE,prime_collabo,2,2,0,5,3,804,s+,64,clashblaster,2,1,1,4,2,550,s+,77,hotblaster,9,9,0,4,3,675,s+,69,sshooter,5,3,2,5,3,901,s+,51,sputtery,5,4,1,5,2,710,s+,72,splatroller,7,7,0,2,1,715,s+,53,hissen,5,4,1,5,2,630,s+,80,wakaba,5,3,2,3,4,972,s+,62
2018-02-11T06:00:00+00:00,2.2.2,gachi,squad_2,area,chozame,86,bravo,TRUE,sshooter,1,1,0,4,0,288,a,73,maneuver,0,0,0,6,0,142,a,45,maneuver,1,1,0,4,0,229,a+,57,splatscope_collabo,3,3,0,3,3,456,b,38,wakaba,9,4,5,1,2,471,b,33,hotblaster,3,3,0,2,0,186,a-,48,sshooter_collabo,7,5,2,2,0,324,a+,49,splatcharger,5,5,0,0,1,389,s+,71
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,hokke,174,alpha,TRUE,nzap89,9,7,2,5,1,633,s+,56,momiji,4,2,2,2,3,930,s+,42,herospinner_replica,6,3,3,3,3,643,s+,76,sshooter,8,8,0,0,4,1074,s+,48,sshooter,4,3,1,5,2,756,s+,115,nzap85,4,4,0,3,3,1011,s+,92,parashelter,3,3,0,7,3,707,s+,102,prime_collabo,2,0,2,5,1,530,s+,59
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,fujitsubo,173,bravo,TRUE,nzap89,2,0,2,5,2,650,s+,56,sshooter,6,4,2,3,3,834,s+,60,sputtery,1,1,0,5,1,699,s+,51,dualsweeper,4,4,0,3,4,795,s+,71,l3reelgun,8,7,1,2,3,906,s+,88,prime_collabo,6,2,4,2,3,792,s+,59,nzap85,5,3,2,3,3,812,s+,88,wakaba,6,4,2,2,3,819,s+,65
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,fujitsubo,300,bravo,FALSE,nzap89,4,4,0,13,2,953,s+,56,herocharger_replica,7,6,1,5,5,1101,s+,61,promodeler_mg,7,6,1,6,6,1981,s+,66,nzap85,10,3,7,7,4,1294,s+,67,nzap85,5,2,3,3,6,1592,s+,70,maneuver_collabo,15,13,2,7,4,979,s+,79,bold,11,10,1,5,6,1407,s+,50,nzap85,8,6,2,4,6,1512,s+,77
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,fujitsubo,230,alpha,TRUE,nzap89,7,6,1,1,5,1099,s,56,pablo_hue,6,2,4,5,4,985,s,42,bold,8,6,2,4,3,812,s,61,heroshooter_replica,12,9,3,1,3,1063,s,70,pablo,4,2,2,7,3,1063,s,69,bold,1,1,0,6,4,1010,s,73,pablo_hue,5,4,1,7,7,1078,s,50,52gal_deco,4,4,0,3,4,817,s,52
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,fujitsubo,129,alpha,TRUE,nzap89,6,4,2,2,2,615,s,56,dynamo,4,2,2,1,2,510,s,50,heroshooter_replica,7,5,2,1,2,634,s,70,wakaba,7,5,2,2,2,575,s,56,barrelspinner_deco,1,0,1,4,2,504,s,18,bold,3,2,1,4,3,729,s,61,sshooter,4,2,2,3,3,635,s,27,sshooter,2,2,0,5,1,320,s,39
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,fujitsubo,182,bravo,TRUE,nzap89,3,3,0,6,0,767,s,56,heroslosher_replica,5,4,1,1,5,971,s,40,splatcharger,7,6,1,3,2,797,s,20,nzap89,2,1,1,3,1,638,s,33,parashelter,6,4,2,4,3,1094,s,14,heroshooter_replica,4,4,0,4,2,685,s,70,promodeler_mg,2,1,1,3,3,968,s,96,dynamo,5,4,1,3,1,630,s,50
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,hokke,188,bravo,TRUE,nzap89,8,7,1,7,1,805,s,56,splatcharger,6,5,1,1,4,839,s,20,maneuver_collabo,5,4,1,6,4,730,s,46,nzap89,3,1,2,6,2,614,s,33,splatscope,2,2,0,6,0,452,s,38,promodeler_mg,2,2,0,3,4,1098,s,96,parashelter,10,9,1,4,3,1032,s,14,sshooter,10,7,3,4,1,668,s,23
2018-02-11T14:00:00+00:00,2.2.2,gachi,standard,area,hokke,300,bravo,FALSE,nzap89,8,6,2,8,4,1216,s,56,sshooter,13,12,1,7,5,1475,s,62,herocharger_replica,12,8,4,8,4,1083,s,56,splatroller,6,3,3,7,2,954,s,39,splatroller,11,10,1,9,5,1292,s,111,herocharger_replica,10,5,5,5,5,1005,s,72,nzap89,13,11,2,8,4,1188,s,37,nzap85,7,4,3,7,5,1485,s,67
