# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,tachiuo,180,alpha,FALSE,dualsweeper_custom,6,5,1,3,2,748,,34,hokusai,4,4,0,2,2,1113,,77,heromaneuver_replica,2,1,1,2,2,538,,80,dualsweeper,1,1,0,1,2,0,,51,quadhopper_black,5,3,2,5,2,767,,42,maneuver,1,1,0,4,1,671,,21,sshooter_collabo,0,0,0,0,0,0,,94,dualsweeper,3,3,0,2,2,0,,40
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,tachiuo,180,bravo,FALSE,dualsweeper_custom,2,2,0,3,2,804,,34,pablo,2,2,0,5,2,667,,30,quadhopper_black,4,4,0,4,2,600,,16,spygadget,2,0,2,3,0,483,,31,octoshooter_replica,5,3,2,2,2,864,,43,nzap89,5,5,0,2,3,853,,74,heroroller_replica,5,5,0,4,2,626,,19,nzap89,2,1,1,0,2,596,,13
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,tachiuo,180,bravo,FALSE,dualsweeper_custom,5,3,2,4,2,704,,34,hokusai_hue,7,5,2,5,2,781,,31,heroshooter_replica,7,5,2,3,2,643,,50,herospinner_replica,2,2,0,3,1,593,,130,jetsweeper_custom,6,6,0,2,2,818,,35,herobrush_replica,4,4,0,2,1,736,,56,nzap85,4,2,2,5,1,618,,24,hokusai,3,3,0,6,0,577,,45
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,alpha,FALSE,dualsweeper_custom,4,4,0,2,2,793,,34,sharp_neo,6,5,1,4,3,1170,,178,dualsweeper_custom,5,4,1,3,2,984,,61,prime,6,6,0,1,3,814,,56,hissen_hue,4,4,0,4,3,1064,,30,dualsweeper_custom,1,1,0,3,3,1012,,56,heroshooter_replica,4,3,1,7,0,824,,60,splatcharger_collabo,1,1,0,5,1,277,,53
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,arowana,180,alpha,FALSE,dualsweeper_custom,2,1,1,4,2,582,,34,nzap85,13,9,4,2,4,1152,,165,hissen_hue,9,9,0,4,2,876,,168,dualsweeper_custom,2,1,1,2,1,521,,40,dualsweeper,5,4,1,2,4,1089,,53,variableroller_foil,2,2,0,6,1,640,,71,nzap89,4,2,2,6,1,634,,49,hissen_hue,6,4,2,6,1,534,,147
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,arowana,180,alpha,FALSE,dualsweeper_custom,5,4,1,3,2,797,,35,wakaba,10,5,5,5,3,866,,72,jetsweeper_custom,6,5,1,2,2,785,,27,splatroller_collabo,4,4,0,5,1,598,,43,momiji,5,3,2,5,1,1186,,78,96gal,3,2,1,5,2,760,,58,splatscope,8,6,2,2,2,610,,27,splatcharger,4,4,0,6,0,407,,73
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,alpha,FALSE,dualsweeper_custom,6,5,1,5,2,1001,,35,sharp_neo,5,4,1,6,3,1115,,32,quadhopper_black,5,5,0,6,2,795,,24,barrelspinner_deco,2,1,1,5,1,606,,188,octoshooter_replica,6,5,1,1,1,1058,,42,nzap85,11,9,2,3,3,978,,116,hissen,7,6,1,6,1,825,,144,promodeler_mg,1,1,0,5,3,777,,43
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,mystery,180,bravo,FALSE,splatcharger_collabo,5,5,0,2,2,932,,35,momiji,1,1,0,4,2,1028,,67,dualsweeper_custom,0,0,0,3,2,849,,31,liter4k,2,2,0,1,2,712,,44,nzap89,4,2,2,2,5,1281,,36,parashelter_sorella,4,4,0,3,2,810,,15,barrelspinner,4,2,2,0,3,770,,77,splatcharger,3,2,1,3,2,741,,80
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,arowana,180,alpha,FALSE,splatcharger_collabo,3,3,0,5,1,631,,35,nzap85,3,1,2,3,2,859,,14,maneuver,7,5,2,5,2,813,,27,pablo,2,2,0,7,1,617,,69,bold,6,6,0,1,5,1132,,52,maneuver_collabo,11,8,3,5,3,778,,77,momiji,6,6,0,4,1,714,,82,sputtery,0,0,0,1,1,295,,26
2018-06-23T16:00:00+00:00,3.1.0,fest,standard,nawabari,arowana,180,bravo,FALSE,octoshooter_replica,1,0,1,6,1,545,,35,dualsweeper_custom,4,3,1,4,2,795,,44,maneuver_collabo,6,4,2,6,2,679,,50,hydra,6,5,1,2,1,529,,109,sshooter,6,5,1,3,2,850,,27,dualsweeper,2,2,0,3,3,780,,44,dualsweeper,2,2,0,5,1,668,,40,carbon,8,8,0,3,1,543,,41
