# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2019-04-28T10:00:00+00:00,4.7.0,regular,standard,nawabari,battera,180,alpha,FALSE,momiji,3,2,1,0,5,1345,,66,bold,3,3,0,3,0,1138,,34,barrelspinner_remix,8,8,0,5,2,955,,56,herocharger_replica,0,0,0,4,1,423,,57,pablo,3,3,0,3,5,1650,,42,nzap83,7,5,2,5,2,938,,52,herocharger_replica,2,1,1,2,2,761,,88,squiclean_a,4,3,1,3,2,396,,114
2019-05-05T12:00:00+00:00,4.7.0,regular,standard,nawabari,devon,180,alpha,FALSE,momiji,3,1,2,1,3,809,,66,nzap83,4,2,2,2,2,833,,49,sputtery_clear,3,2,1,5,1,534,,66,splatroller,7,7,0,5,0,451,,75,sshooter_becchu,4,2,2,2,2,704,,75,rapid_becchu,5,4,1,2,1,472,,143,hydra,6,6,0,2,1,466,,261,sputtery_clear,2,1,1,6,0,449,,42
2019-05-25T18:00:00+00:00,4.7.0,gachi,squad_4,area,hakofugu,88,alpha,TRUE,splatcharger,3,2,1,0,1,265,x,150,splatspinner,5,2,3,0,1,497,x,240,bamboo14mk1,5,3,2,0,1,359,x,146,kugelschreiber_hue,5,5,0,1,0,310,x,156,dualsweeper_custom,0,0,0,2,1,453,x,190,liter4k_scope,0,0,0,3,0,324,x,85,splatcharger_becchu,0,0,0,4,1,313,x,141,96gal_deco,1,1,0,3,0,187,s+,140
2019-05-26T04:00:00+00:00,4.7.0,gachi,standard,asari,mozuku,309,alpha,FALSE,sshooter_collabo,12,8,4,5,0,1003,b,66,dynamo_becchu,9,9,0,8,2,999,b+,69,quadhopper_black,15,11,4,9,0,855,b-,117,splatroller_becchu,12,12,0,6,2,789,b-,59,octoshooter_replica,15,14,1,11,0,1047,b,128,heroroller_replica,8,5,3,8,3,1032,b+,131,nzap89,12,8,4,13,3,969,b-,41,kelvin525,6,1,5,8,2,444,b-,40
2019-05-26T04:00:00+00:00,4.7.0,gachi,standard,asari,anchovy,312,bravo,FALSE,sshooter_collabo,11,9,2,8,0,885,b,66,maneuver,9,8,1,9,3,1133,b+,83,pablo,2,1,1,8,2,765,b-,101,furo_deco,6,5,1,7,3,0,b-,56,nzap89,10,10,0,4,5,1375,b-,77,sputtery_clear,11,9,2,7,1,876,b+,92,splatroller,13,8,5,5,2,834,b,60,kelvin525_deco,6,5,1,7,1,790,b,94
2019-05-26T04:00:00+00:00,4.7.0,gachi,standard,asari,mozuku,317,alpha,FALSE,sshooter_collabo,14,11,3,7,0,1252,b,66,pablo,11,5,6,4,3,1112,b-,101,dualsweeper,6,5,1,8,0,1077,b+,45,splatcharger,11,9,2,7,0,712,b-,64,dualsweeper_custom,7,7,0,7,4,1428,b,52,splatroller,14,12,2,8,4,1053,b-,99,nzap85,7,6,1,7,3,1045,b-,74,heromaneuver_replica,2,1,1,8,3,853,b-,51
2019-05-26T12:00:00+00:00,4.7.0,gachi,standard,yagura,shottsuru,300,bravo,FALSE,sshooter_collabo,11,10,1,9,0,1071,s,88,liter4k,12,7,5,4,7,1633,s,209,squiclean_a,6,2,4,9,3,805,s,119,hokusai_hue,6,5,1,13,0,556,s,65,nzap85,11,7,4,5,4,1226,s,52,carbon_deco,17,15,2,8,4,1174,s,39,nova,11,7,4,4,4,1005,s,86,splatscope,6,6,0,7,3,745,s,94
2019-05-26T12:00:00+00:00,4.7.0,gachi,standard,yagura,shottsuru,100,alpha,TRUE,sshooter_collabo,5,4,1,1,1,462,s,88,kelvin525_deco,4,3,1,0,3,511,s,138,splatroller_collabo,3,3,0,2,2,371,s,81,longblaster,3,2,1,2,2,288,s,112,quadhopper_black,3,2,1,3,1,414,s,126,dualsweeper,2,1,1,4,1,372,s,94,splatcharger,2,2,0,1,1,362,s,138,sshooter,0,0,0,4,0,299,s,70
2019-05-26T12:00:00+00:00,4.7.0,gachi,standard,yagura,shottsuru,170,alpha,TRUE,sshooter_collabo,11,9,2,3,1,673,s,88,prime_becchu,9,7,2,2,4,846,s,227,hokusai_becchu,4,3,1,5,2,661,s,123,maneuver_becchu,7,6,1,5,1,512,s,51,prime_becchu,9,6,3,5,1,746,s,99,bold,3,3,0,7,1,630,s,105,splatcharger,3,3,0,6,1,576,s,147,splatroller,2,2,0,7,1,364,s,60
2019-05-26T12:00:00+00:00,4.7.0,gachi,standard,yagura,devon,318,bravo,FALSE,sshooter_collabo,9,9,0,3,1,929,s,89,furo,9,4,5,12,3,1026,s,57,jetsweeper_custom,20,13,7,4,4,953,s,105,clashblaster_neo,16,13,3,11,4,768,s,112,nzap89,6,5,1,7,7,1671,s,202,heroroller_replica,11,10,1,9,1,654,s,100,prime_becchu,9,9,0,10,2,582,s,58,clashblaster_neo,6,6,0,14,1,567,s,191
