# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,320,alpha,FALSE,dynamo_tesla,8,4,4,3,4,1167,a+,47,bold,15,12,3,5,4,1357,a+,51,nzap85,8,4,4,5,2,936,a+,59,heroroller_replica,11,11,0,7,3,910,a-,87,heroroller_replica,3,3,0,9,3,963,a,47,hotblaster,11,9,2,7,4,904,a+,50,bold,4,4,0,8,1,1310,a+,77,nzap89,4,4,0,8,3,1152,a+,67
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,tachiuo,300,alpha,FALSE,dynamo_tesla,8,7,1,8,1,824,a+,47,pablo,11,8,3,6,1,554,a-,52,sshooter_collabo,10,9,1,7,0,741,a,62,sshooter,5,3,2,9,0,832,a+,38,heroroller_replica,9,8,1,9,2,687,a,44,nzap85,14,8,6,8,3,1034,a+,54,pablo,8,7,1,6,3,635,a+,78,barrelspinner_deco,7,7,0,4,4,832,a+,28
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,307,alpha,FALSE,dynamo_tesla,10,7,3,7,4,958,a+,47,herobrush_replica,10,10,0,10,1,695,a-,44,sshooter_collabo,15,13,2,10,1,1279,a+,50,liter4k,7,5,2,9,0,634,a,41,longblaster,14,13,1,11,2,830,a+,94,bold,16,15,1,8,6,1436,a,38,splatcharger,6,4,2,7,3,791,a,58,hokusai,8,4,4,9,1,728,a,124
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,316,bravo,FALSE,dynamo_tesla,6,5,1,5,4,1068,a+,47,bottlegeyser,8,3,5,3,4,913,a+,84,nova,7,6,1,7,2,760,a+,58,splatroller,10,10,0,9,1,593,a+,78,hydra,11,10,1,2,3,938,a+,73,nova,11,8,3,10,2,947,a+,76,pablo_hue,6,3,3,5,3,701,a,28,jetsweeper,3,3,0,7,2,680,a-,48
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,tachiuo,311,alpha,FALSE,parashelter,13,10,3,6,4,1225,a+,47,splatcharger,10,10,0,7,0,894,a,70,nova,4,4,0,10,1,560,a,71,heroshooter_replica,8,6,2,8,1,686,a+,54,heroblaster_replica,12,11,1,9,1,648,a,40,nzap89,14,12,2,6,5,1275,a+,48,parashelter,3,2,1,8,1,560,a,27,dynamo_tesla,8,5,3,7,2,862,a,25
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,tachiuo,310,bravo,FALSE,parashelter,9,4,5,4,4,1031,a+,47,pablo,9,6,3,8,2,681,a,59,rapid,10,6,4,6,3,909,a+,70,nzap85,9,8,1,6,3,831,a-,59,52gal,11,10,1,7,2,955,a-,40,pablo,4,4,0,4,3,851,a-,34,pablo_hue,8,5,3,7,1,679,a,33,variableroller_foil,7,5,2,7,2,787,a,60
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,300,bravo,FALSE,parashelter,3,2,1,5,5,1406,a+,47,splatroller,14,12,2,9,0,804,a+,33,splatcharger,6,6,0,7,2,737,a,27,nzap85,12,7,5,8,2,919,a-,41,wakaba,6,3,3,7,4,1380,a+,70,splatroller,9,9,0,5,2,846,a-,31,hotblaster,12,11,1,12,1,694,a+,85,splatroller,6,5,1,3,2,939,a+,42
2018-02-18T08:00:00+00:00,2.2.2,gachi,standard,asari,tachiuo,305,alpha,FALSE,parashelter,2,2,0,6,4,1290,a+,47,splatcharger,5,4,1,3,3,896,a-,25,nzap85,9,7,2,6,3,1061,a-,51,hotblaster_custom,10,9,1,6,2,649,a-,54,heroshooter_replica,8,6,2,5,1,927,a+,79,bucketslosher,8,4,4,2,5,1266,a,49,parashelter,4,3,1,8,2,958,a,18,pablo,6,6,0,7,2,786,a+,62
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,320,bravo,FALSE,parashelter,4,2,2,5,5,1388,s,47,splatroller,15,15,0,6,3,731,s,47,splatcharger_collabo,5,5,0,9,4,1199,s,64,hokusai_hue,8,5,3,5,4,662,s,64,bucketslosher_deco,8,5,3,7,4,1313,s,61,nova,10,10,0,7,2,923,s,33,pablo,5,3,2,6,1,608,s,61,parashelter,9,7,2,7,2,1126,s,32
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,300,bravo,FALSE,screwslosher_neo,5,3,2,5,4,909,s,47,pablo,5,4,1,5,2,558,s,36,nzap85,12,7,5,8,1,1207,s,114,sshooter_collabo,12,11,1,7,1,904,s,46,rapid,8,4,4,3,1,875,s,52,sshooter,9,7,2,9,0,803,s,79,pablo,8,5,3,7,0,780,s,68,nzap85,13,9,4,6,2,1288,s,94
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,320,bravo,FALSE,longblaster,14,10,4,5,4,1134,s,47,maneuver_collabo,18,16,2,6,1,1087,s,37,wakaba,8,5,3,9,2,964,s,36,sputtery_hue,8,4,4,11,2,692,s,87,prime_collabo,8,7,1,6,4,1075,s,42,sshooter,9,7,2,10,3,1050,s,83,sputtery_hue,7,6,1,9,3,658,s,48,longblaster,13,11,2,10,2,834,s,87
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,300,bravo,FALSE,longblaster,7,5,2,6,4,1078,s,47,sputtery_hue,5,4,1,6,3,744,s,48,jetsweeper,6,3,3,7,6,1060,s,90,sshooter,10,10,0,8,2,929,s,83,splatroller,6,6,0,7,1,832,s,65,rapid_elite,6,3,3,5,2,928,s,78,sputtery_hue,15,15,0,6,3,1109,s,80,jetsweeper,8,3,5,4,5,1034,s,93
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,300,bravo,FALSE,sshooter,11,8,3,11,0,842,s,47,splatroller,11,11,0,8,1,628,s,72,sharp,10,7,3,10,2,794,s,82,campingshelter,8,3,5,8,2,945,s,72,bamboo14mk1,10,7,3,7,2,894,s,42,longblaster,16,16,0,7,2,766,s,54,prime_collabo,8,6,2,7,2,881,s,63,pablo,11,8,3,8,2,738,s,71
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,309,bravo,FALSE,sshooter,7,6,1,7,1,890,s,47,sshooter,11,11,0,11,0,990,s,56,pablo,3,1,2,6,1,540,s,69,splatroller_collabo,9,8,1,9,2,745,s,57,splatcharger,6,5,1,5,2,750,s,37,sshooter_collabo,14,11,3,9,1,799,s,82,heroshooter_replica,18,10,8,6,2,871,s,71,bucketslosher_deco,13,7,6,6,2,653,s,42
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,300,bravo,FALSE,sshooter,4,2,2,6,2,1049,s,47,splatroller,9,9,0,10,2,908,s,46,dualsweeper,6,5,1,11,2,930,s,63,sshooter,6,4,2,9,2,760,s,50,splatcharger,9,9,0,3,2,944,s,37,heroshooter_replica,9,8,1,8,1,689,s,46,dualsweeper,14,10,4,4,4,1031,s,48,maneuver,13,9,4,5,2,956,s,37
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,314,bravo,FALSE,sshooter,13,8,5,6,3,1145,a+,47,prime_collabo,8,7,1,8,2,921,a-,39,pablo,9,6,3,12,0,489,a-,62,hotblaster,7,6,1,10,2,654,a-,22,barrelspinner_deco,13,7,6,4,2,888,a+,61,heroblaster_replica,19,17,2,6,2,887,a,62,bold,6,5,1,9,1,818,a,52,carbon,9,7,2,8,1,613,a-,20
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,320,bravo,FALSE,parashelter,4,3,1,2,4,1067,a+,47,barrelspinner_deco,10,9,1,6,4,922,a-,74,splatroller,7,5,2,11,1,756,a,60,sshooter,7,6,1,8,3,852,a-,21,heromaneuver_replica,10,6,4,7,1,724,a-,56,splatroller,8,5,3,7,0,680,a,16,splatscope,10,7,3,4,3,861,a+,59,nzap85,15,9,6,5,4,1277,a+,85
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,hakofugu,304,alpha,FALSE,heroroller_replica,6,5,1,6,2,954,a+,47,nzap85,13,10,3,8,3,922,a-,55,nzap85,6,4,2,11,1,853,a,49,prime,6,4,2,7,3,995,a-,31,longblaster,13,11,2,7,2,667,a,57,prime,9,8,1,7,5,1273,a,41,sshooter_collabo,8,6,2,5,4,1022,a,50,bucketslosher,11,7,4,4,5,722,a-,39
2018-02-22T08:00:00+00:00,2.2.2,gachi,standard,asari,fujitsubo,241,alpha,TRUE,heroroller_replica,6,6,0,1,1,947,a+,47,sputtery,6,5,1,5,1,697,a-,47,splatscope,5,4,1,4,3,764,a+,76,sshooter_collabo,6,4,2,3,3,880,a+,64,promodeler_mg,3,2,1,5,5,1192,a+,78,prime_collabo,5,2,3,3,3,890,a-,23,screwslosher_neo,5,5,0,6,2,706,a-,43,heroshelter_replica,5,4,1,5,2,676,a,51
2018-02-23T08:00:00+00:00,2.2.2,regular,standard,nawabari,manta,180,alpha,FALSE,bold,6,5,1,1,3,889,,46,maneuver_collabo,0,0,0,1,2,670,,12,heroshooter_replica,14,11,3,1,2,732,,77,screwslosher_neo,9,9,0,2,0,385,,62,h3reelgun,1,0,1,6,0,130,,43,sharp,3,2,1,6,1,536,,40,heroshooter_replica,1,1,0,8,0,344,,31,liter4k_custom,1,1,0,5,1,469,,39
2018-02-23T08:00:00+00:00,2.2.2,gachi,standard,hoko,zatou,116,alpha,TRUE,bold,4,3,1,2,1,500,a,46,longblaster,4,4,0,4,0,407,a-,30,nzap89,7,5,2,2,1,540,a,49,screwslosher,8,5,3,3,0,283,a,46,heroroller_replica,0,0,0,5,1,435,a-,41,sshooter,6,6,0,6,0,344,a,59,pablo,3,2,1,3,1,281,a-,52,prime_collabo,3,3,0,3,1,472,a,69
