# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-06-26T22:00:00+00:00,3.1.0,gachi,standard,yagura,bbass,300,bravo,FALSE,nzap85,13,8,5,10,4,884,s+,79,clashblaster,21,14,7,9,2,584,s+,60,96gal_deco,7,3,4,8,2,818,s+,43,rapid_deco,17,12,5,2,0,779,s+,47,sputtery_hue,10,6,4,13,4,915,s+,66,pablo_hue,8,5,3,10,3,721,s+,61,dynamo_tesla,7,5,2,8,3,701,s+,73,longblaster,15,13,2,6,4,855,s+,79
2018-06-27T22:00:00+00:00,3.1.0,gachi,standard,asari,chozame,300,bravo,FALSE,nzap85,10,6,4,11,3,935,c+,41,pablo,1,0,1,8,0,0,c,11,nzap89,9,8,1,9,3,806,c+,37,splatroller_collabo,5,4,1,10,3,851,c+,46,dualsweeper_custom,11,7,4,5,4,1308,c,51,maneuver_collabo,1,1,0,6,0,256,c-,14,sshooter,26,24,2,2,4,1387,c,62,splatroller,7,6,1,7,1,596,c-,14
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,ama,300,bravo,FALSE,clashblaster_neo,11,6,5,10,3,703,b-,41,jetsweeper_custom,7,6,1,9,3,940,b-,31,hissen_hue,10,9,1,12,3,1040,b+,103,52gal,6,4,2,9,3,872,b-,15,liter4k_scope,15,10,5,1,7,1210,b+,49,momiji,10,7,3,9,4,1176,b+,38,hissen_hue,18,15,3,7,4,934,b+,69,prime_collabo,11,8,3,8,3,820,b-,25
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,300,bravo,FALSE,clashblaster_neo,11,10,1,11,2,731,b-,41,hydra,4,4,0,11,1,550,b,46,maneuver,6,5,1,13,2,855,b-,28,jetsweeper_custom,6,5,1,7,4,1159,b+,66,dualsweeper,13,9,4,7,5,851,b,47,maneuver_collabo,12,9,3,7,4,993,b-,148,sputtery_hue,6,4,2,8,2,748,b-,40,splatscope,22,20,2,2,6,1074,b-,19
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,300,alpha,FALSE,clashblaster_neo,12,8,4,13,0,508,b-,41,parashelter_sorella,5,3,2,10,3,930,b-,28,heroroller_replica,11,10,1,5,3,786,b-,135,splatscope,12,12,0,2,7,1355,b-,19,sshooter,11,7,4,6,5,1152,b+,58,clashblaster_neo,14,10,4,12,3,794,b+,96,heroblaster_replica,12,10,2,5,3,711,b-,44,sputtery_hue,6,3,3,10,3,878,b-,40
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,277,bravo,TRUE,clashblaster_neo,7,5,2,11,1,606,b-,41,dualsweeper_custom,9,6,3,10,2,1128,b,23,splatroller,9,9,0,11,1,624,b-,31,jetsweeper,6,3,3,8,3,0,b+,44,clashblaster_neo,12,9,3,6,3,822,b-,31,dualsweeper,17,8,9,5,5,979,b,47,prime_collabo,17,14,3,6,5,901,b,82,nzap89,11,9,2,6,3,916,b,93
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,ama,300,alpha,FALSE,clashblaster_neo,13,9,4,9,4,639,c+,41,hotblaster,9,5,4,8,3,625,c-,14,sshooter_collabo,22,20,2,5,3,1306,c,19,maneuver_collabo,0,0,0,10,3,380,c,17,splatroller,7,6,1,11,2,510,c-,22,bucketslosher,13,9,4,7,5,1063,c+,14,squiclean_a,5,2,3,8,2,503,c+,19,nzap85,15,15,0,8,5,1292,c-,54
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,300,bravo,FALSE,clashblaster_neo,9,8,1,11,3,767,c+,41,hissen,9,7,2,12,1,992,c,37,nzap89,6,5,1,13,1,525,c,24,sshooter_collabo,4,4,0,8,3,0,c-,17,hokusai,16,13,3,6,5,793,c,17,dualsweeper,27,14,13,6,1,850,c+,26,52gal,15,9,6,8,1,704,c,18,bucketslosher,11,8,3,4,6,903,c+,14
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,300,alpha,FALSE,clashblaster_neo,17,11,6,10,3,635,c+,41,carbon,14,12,2,8,4,885,c,25,barrelspinner,10,8,2,9,1,565,c+,50,nzap85,25,16,9,9,5,1353,c-,11,sharp_neo,12,10,2,15,3,1133,c+,36,carbon_deco,15,13,2,8,2,1044,c+,31,splatroller,10,8,2,12,2,821,c+,15,maneuver,8,5,3,12,1,547,c-,12
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,zatou,169,alpha,TRUE,clashblaster_neo,10,7,3,3,2,379,c+,42,nzap89,11,9,2,5,2,472,c,19,dualsweeper_custom,13,9,4,4,2,716,c,21,bucketslosher_deco,4,3,1,2,3,361,c+,18,longblaster,1,1,0,6,1,410,c+,15,nzap85,8,6,2,8,0,497,c,24,carbon_deco,7,7,0,6,0,458,c+,31,squiclean_a,0,0,0,8,0,192,c,14
2018-06-29T02:00:00+00:00,3.1.0,gachi,standard,yagura,ama,312,bravo,FALSE,clashblaster_neo,16,15,1,12,2,591,c+,42,maneuver,6,2,4,12,2,772,c+,21,quadhopper_black,11,6,5,12,4,909,c+,15,promodeler_mg,7,7,0,10,6,1346,c-,14,nzap89,22,21,1,5,5,1303,c,27,maneuver,7,5,2,10,4,572,c-,13,pablo,14,13,1,9,3,806,c+,44,sharp_neo,10,7,3,8,3,865,c+,34
