# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2017-09-27T04:00:00+00:00,1.3.0,gachi,squad_4,yagura,kombu,89,bravo,TRUE,parashelter,2,0,2,4,1,623,s+,47,hokusai,2,2,0,4,0,233,a-,48,hotblaster,3,3,0,3,0,147,s+,50,barrelspinner,5,1,4,4,0,338,s+,38,hotblaster,6,4,2,2,1,350,s+,44,sshooter_collabo,5,5,0,1,0,384,s+,49,herospinner_replica,3,1,2,2,1,390,s+,50,heroroller_replica,5,5,0,1,2,305,s+,50
2017-09-27T04:00:00+00:00,1.3.0,gachi,squad_4,yagura,kombu,216,alpha,TRUE,parashelter,9,3,6,3,6,1289,s+,47,nova,14,10,4,4,4,830,s+,38,hokusai,8,8,0,0,4,722,a-,48,hotblaster,12,8,4,1,1,512,s+,50,jetsweeper,4,3,1,3,4,1010,s,50,bold,3,3,0,10,1,944,s,37,rapid,1,1,0,8,2,756,b-,30,hotblaster,1,1,0,8,1,452,b,23
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,chozame,180,alpha,FALSE,bold,7,6,1,1,2,905,,41,variableroller,5,3,2,2,2,770,,34,promodeler_mg,1,1,0,3,2,1279,,26,hokusai,0,0,0,4,3,860,,19,momiji,3,3,0,3,4,1465,,32,sshooter,0,0,0,2,2,589,,3,sharp,6,4,2,4,2,811,,29,jetsweeper,4,3,1,2,4,760,,31
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,bold,8,6,2,3,1,669,,41,momiji,3,2,1,4,3,1324,,32,promodeler_mg,2,2,0,6,3,1104,,26,sharp,2,1,1,4,2,799,,29,jetsweeper,0,0,0,0,4,841,,31,dualsweeper,1,1,0,4,3,867,,29,sshooter,8,8,0,3,2,1106,,20,wakaba,11,8,3,4,3,936,,19
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,chozame,180,alpha,FALSE,bold,7,7,0,2,2,854,,41,momiji,6,6,0,4,3,1281,,32,promodeler_mg,0,0,0,7,3,797,,26,dualsweeper,2,1,1,2,2,762,,29,sharp,1,0,1,5,2,631,,29,jetsweeper,1,1,0,1,4,841,,31,sshooter,5,4,1,4,1,914,,20,wakaba,10,9,1,4,3,863,,19
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,bravo,FALSE,bold,0,0,0,5,1,655,,41,heroroller_replica,4,4,0,4,3,966,,50,bold,3,3,0,3,3,1209,,37,prime,2,2,0,7,0,548,,21,promodeler_mg,8,8,0,4,3,781,,16,bold,5,4,1,2,4,995,,42,promodeler_mg,4,2,2,0,2,1084,,8,sshooter,7,5,2,3,2,913,,29
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,sshooter,10,10,0,4,2,763,,41,momiji,2,2,0,1,4,1338,,50,squiclean_a,7,3,4,2,3,774,,38,promodeler_rg,3,2,1,4,3,1018,,29,promodeler_mg,3,2,1,5,4,1127,,40,variableroller,6,6,0,4,1,748,,50,promodeler_mg,2,2,0,4,5,1327,,16,splatspinner,1,1,0,4,3,756,,25
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,199,bravo,TRUE,parashelter,2,1,1,5,4,1226,s+,47,52gal,6,6,0,7,4,769,s+,50,prime,4,2,2,6,2,709,s+,50,splatscope,2,2,0,3,3,625,a,30,splatroller,10,10,0,4,4,931,s+,50,dualsweeper,6,2,4,3,2,609,s,42,parashelter,3,1,2,2,4,1022,s+,40,nzap85,15,8,7,2,5,1045,s+,50
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,334,bravo,FALSE,parashelter,7,5,2,8,8,1817,s+,47,sshooter_collabo,7,6,1,13,1,916,s,35,wakaba,5,2,3,7,8,1641,s+,46,liter4k_scope,7,6,1,5,6,1347,a,30,rapid,15,9,6,4,6,1794,s+,50,barrelspinner,10,6,4,4,5,1468,s+,50,promodeler_rg,11,10,1,5,5,1460,s+,50,prime,13,8,5,6,4,1227,s+,50
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,121,alpha,TRUE,parashelter,2,1,1,3,2,711,s+,47,jetsweeper,2,1,1,1,1,382,a+,46,prime,8,7,1,1,1,502,s+,42,liter4k_scope,4,3,1,0,1,332,a,30,screwslosher,2,1,1,4,3,448,s+,50,96gal,2,0,2,1,1,0,b,39,hissen,3,2,1,3,1,419,s+,44,screwslosher,2,2,0,4,2,469,s+,43
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,sshooter,5,4,1,2,0,577,,41,promodeler_rg,2,2,0,3,5,1472,,28,splatroller,4,2,2,1,3,790,,25,soytuber,2,2,0,6,0,323,,50,momiji,7,7,0,3,3,1092,,37,splatcharger,0,0,0,3,1,372,,30,52gal,5,5,0,3,3,916,,50,momiji,0,0,0,1,2,714,,35
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,gangaze,316,alpha,FALSE,parashelter,17,9,8,7,6,1421,s+,47,hissen,13,8,5,8,2,690,s,31,barrelspinner_deco,23,19,4,5,2,1082,s,24,liter4k_scope,9,5,4,1,6,902,a,30,wakaba,10,6,4,8,4,1237,s,50,hotblaster,9,7,2,8,4,1020,s+,50,maneuver,3,3,0,12,2,737,s+,43,hokusai,7,5,2,13,1,887,a-,28
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,sshooter,7,6,1,2,1,619,,41,momiji,3,2,1,1,3,1042,,35,barrelspinner_deco,2,0,2,2,2,823,,49,sshooter,16,13,3,2,3,1110,,39,promodeler_rg,0,0,0,6,3,1115,,28,momiji,1,1,0,5,2,876,,37,splatcharger,6,4,2,4,2,515,,30,momiji,2,2,0,6,2,953,,31
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,chozame,180,bravo,FALSE,sshooter,8,8,0,1,0,565,,41,momiji,1,1,0,1,3,981,,37,bold,3,2,1,1,2,957,,36,sshooter_collabo,8,6,2,4,2,969,,50,momiji,4,2,2,3,2,840,,35,momiji,3,2,1,6,3,1042,,31,bold,2,2,0,4,3,1208,,50,prime_collabo,1,1,0,4,1,0,,24
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,151,bravo,TRUE,parashelter,2,1,1,3,5,1200,s+,47,liter4k_scope,1,1,0,3,2,513,a,30,splatroller,1,1,0,6,1,561,s+,50,heroshooter_replica,0,0,0,8,0,399,s+,50,l3reelgun,15,14,1,1,3,1015,s+,50,splatscope,4,3,1,0,2,599,b+,28,nzap85,4,1,3,1,3,799,s+,46,sshooter,3,2,1,1,1,347,b-,39
2017-09-28T02:00:00+00:00,1.3.0,regular,standard,nawabari,battera,180,alpha,FALSE,sshooter,10,10,0,3,1,519,,41,momiji,5,3,2,2,3,1031,,35,momiji,9,5,4,1,4,1410,,31,dualsweeper,6,3,3,1,4,1183,,38,momiji,3,3,0,3,3,1275,,37,bold,2,2,0,5,1,962,,36,bold,0,0,0,7,3,1149,,50,prime_collabo,2,2,0,6,0,407,,24
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,289,alpha,TRUE,parashelter,8,3,5,7,5,1595,s+,47,carbon,13,10,3,6,4,872,a+,50,squiclean_a,10,10,0,5,5,1173,s+,50,liter4k_scope,6,6,0,0,5,1084,a,30,promodeler_rg,6,4,2,7,6,1443,s,47,jetsweeper,4,4,0,5,3,832,a,39,bold,7,6,1,9,3,1098,s+,44,screwslosher,6,4,2,8,3,1095,s+,43
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,gangaze,119,bravo,TRUE,parashelter,3,1,2,2,3,730,s+,47,liter4k_scope,3,2,1,1,1,344,a,30,promodeler_rg,4,2,2,4,3,701,a,34,bold,4,4,0,5,1,465,s,40,splatscope_collabo,3,3,0,1,1,457,s+,43,sshooter,6,4,2,4,1,317,s+,50,promodeler_rg,3,2,1,1,3,768,s+,50,promodeler_rg,3,3,0,3,2,575,s+,50
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,300,bravo,FALSE,parashelter,8,6,2,7,6,1715,s+,47,nzap85,7,6,1,10,2,977,s+,48,sshooter,12,12,0,11,4,1267,s+,50,liter4k_scope,9,4,5,7,4,1021,a,30,splatscope_collabo,8,4,4,6,5,1344,s+,43,sshooter,21,19,2,6,6,1491,s+,50,wakaba,13,8,5,11,4,1166,s+,50,liter4k,8,4,4,5,5,1185,s+,46
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,gangaze,155,bravo,TRUE,parashelter,4,2,2,4,4,989,s+,47,splatscope_collabo,2,2,0,5,1,436,s+,43,liter4k_scope,1,0,1,3,2,496,a,30,sshooter,4,4,0,6,2,574,s+,50,wakaba,2,0,2,1,4,805,s+,50,sshooter,3,2,1,2,2,531,s+,50,heroshooter_replica,12,11,1,3,2,613,s+,50,splatscope,5,5,0,2,2,565,s+,44
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,gangaze,188,alpha,TRUE,parashelter,9,6,3,3,4,1096,s+,47,promodeler_rg,4,3,1,6,1,561,s+,50,wakaba,5,3,2,7,1,630,b+,32,liter4k_scope,6,4,2,2,2,497,a,30,prime,9,6,3,4,2,715,a+,19,sshooter_collabo,9,8,1,5,1,765,s+,50,pablo,4,2,2,4,3,740,b,50,dynamo,2,2,0,3,2,531,a-,33
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,242,bravo,TRUE,parashelter,4,2,2,9,5,1292,s+,47,liter4k_scope,5,4,1,3,5,1065,a,30,screwslosher,3,2,1,10,1,735,s,40,sputtery,7,7,0,10,3,949,a,34,sshooter_collabo,14,10,4,3,4,1144,s+,44,prime_collabo,14,11,3,5,0,780,s+,50,splatscope_collabo,7,6,1,2,5,1390,s+,50,sshooter,8,5,3,5,3,974,a,37
2017-09-28T02:00:00+00:00,1.3.0,gachi,squad_2,area,ama,156,alpha,TRUE,parashelter,6,4,2,2,3,874,s+,47,promodeler_mg,8,5,3,4,1,680,b-,28,bold,5,5,0,4,2,807,a-,36,liter4k_scope,2,2,0,0,2,572,a,30,dynamo,2,1,1,5,2,472,s,44,heroroller_replica,0,0,0,5,0,291,b-,38,sshooter,6,5,1,3,3,871,s+,47,maneuver_collabo,5,4,1,3,3,924,s+,50
2017-09-28T04:00:00+00:00,1.3.0,gachi,standard,hoko,mozuku,49,bravo,TRUE,parashelter,2,1,1,2,0,222,s+,47,52gal,1,0,1,2,0,136,s+,47,jetsweeper,1,0,1,1,1,251,s+,42,promodeler_rg,4,3,1,0,2,394,s+,50,maneuver_collabo,2,2,0,0,1,319,s+,35,splatroller,2,1,1,0,1,256,s+,33,sshooter,0,0,0,2,0,168,s+,45,nova,2,2,0,2,0,177,s+,44
2017-09-28T04:00:00+00:00,1.3.0,gachi,standard,hoko,mozuku,300,bravo,FALSE,parashelter,4,1,3,7,5,1200,s+,47,barrelspinner_deco,11,10,1,10,2,937,s+,50,96gal,12,9,3,9,4,1228,s+,50,splatroller,17,13,4,9,4,1217,s+,34,rapid,20,15,5,9,2,1043,s+,50,prime_collabo,10,8,2,7,3,1199,s+,50,nzap85,9,6,3,8,3,1130,s+,31,barrelspinner_deco,11,6,5,9,1,806,s+,50
2017-09-28T04:00:00+00:00,1.3.0,gachi,standard,hoko,battera,300,alpha,FALSE,parashelter,10,6,4,7,5,1569,s+,47,sputtery,14,13,1,9,2,1120,s+,50,hissen,3,3,0,9,0,1009,s+,35,heroshooter_replica,12,9,3,7,5,1166,s+,38,momiji,10,6,4,8,4,1465,s+,32,52gal,10,5,5,10,3,840,s+,46,soytuber,5,4,1,6,5,1279,s+,27,52gal,18,17,1,8,5,1271,s+,36
2017-09-28T04:00:00+00:00,1.3.0,gachi,standard,hoko,mozuku,300,alpha,FALSE,parashelter,10,5,5,6,6,1603,s+,47,rapid_elite,14,5,9,5,3,782,s+,33,sshooter,17,9,8,10,2,818,s+,50,splatroller,12,12,0,5,1,992,s+,50,hotblaster_custom,10,7,3,5,5,1162,s+,50,splatroller,6,6,0,10,2,1129,s+,48,52gal,14,11,3,6,5,1114,s+,36,sputtery,3,2,1,10,2,934,s+,38
2017-09-28T04:00:00+00:00,1.3.0,gachi,standard,hoko,mozuku,300,alpha,FALSE,parashelter,7,6,1,5,7,1716,s+,47,dualsweeper,6,5,1,4,3,990,s+,50,momiji,10,7,3,9,2,941,s+,47,52gal,11,9,2,7,4,1107,s+,50,hokusai,7,5,2,8,2,1156,s+,50,rapid_elite,4,2,2,5,5,1313,s+,50,nzap85,13,11,2,8,2,964,s+,31,variableroller,7,7,0,6,4,1186,s+,32
2017-09-28T12:00:00+00:00,1.3.0,regular,standard,nawabari,fujitsubo,180,bravo,FALSE,sshooter,6,6,0,2,1,552,,41,parashelter,1,1,0,7,2,898,,37,sshooter,2,2,0,5,1,760,,43,promodeler_mg,4,4,0,5,3,1017,,24,heroshooter_replica,5,4,1,4,1,644,,22,promodeler_mg,2,2,0,4,2,725,,43,wakaba,10,2,8,3,3,958,,5,rapid,12,11,1,2,3,920,,31
2017-09-28T12:00:00+00:00,1.3.0,regular,standard,nawabari,fujitsubo,180,alpha,FALSE,l3reelgun,8,6,2,2,0,439,,41,promodeler_mg,4,3,1,1,3,858,,21,prime,4,4,0,2,2,673,,19,promodeler_mg,4,3,1,1,5,1081,,35,splatroller,0,0,0,5,0,119,,17,heroshooter_replica,0,0,0,0,0,0,,44,promodeler_mg,3,2,1,6,3,1087,,37,sputtery,4,4,0,6,2,950,,26
2017-09-28T12:00:00+00:00,1.3.0,regular,standard,nawabari,fujitsubo,180,alpha,FALSE,l3reelgun,5,5,0,2,2,587,,41,sputtery,2,1,1,3,3,940,,26,prime,12,10,2,2,3,896,,19,heromaneuver_replica,6,5,1,3,2,840,,40,promodeler_mg,3,2,1,7,2,788,,35,squiclean_a,3,3,0,6,0,480,,34,promodeler_mg,2,1,1,5,2,853,,41,52gal,4,4,0,3,2,847,,14
