# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-07-09T16:00:00+00:00,3.1.0,regular,standard,nawabari,mozuku,180,alpha,FALSE,octoshooter_replica,11,10,1,4,3,989,,46,nzap85,10,2,8,1,4,1038,,55,herocharger_replica,3,3,0,3,0,495,,47,hotblaster,6,6,0,3,1,424,,35,heroshooter_replica,5,5,0,4,3,905,,71,heromaneuver_replica,2,2,0,7,3,804,,58,quadhopper_black,1,1,0,4,1,661,,23,maneuver,3,3,0,6,0,487,,4
2018-07-10T12:00:00+00:00,3.1.0,regular,standard,nawabari,battera,180,bravo,FALSE,octoshooter_replica,10,10,0,4,3,989,,46,dualsweeper,3,1,2,5,3,931,,23,dualsweeper_custom,2,1,1,6,1,787,,28,splatroller_collabo,3,2,1,5,1,583,,31,sshooter,4,4,0,2,3,938,,33,52gal,6,4,2,5,3,769,,86,octoshooter_replica,7,7,0,4,0,715,,32,wakaba,10,4,6,3,3,0,,16
2018-07-10T12:00:00+00:00,3.1.0,regular,standard,nawabari,battera,180,alpha,FALSE,octoshooter_replica,8,7,1,3,2,983,,46,dualsweeper_custom,2,0,2,4,2,837,,30,jetsweeper_custom,5,5,0,3,1,749,,47,momiji,2,1,1,5,1,0,,5,dualsweeper_custom,2,2,0,4,4,1219,,21,sputtery_hue,2,2,0,3,3,1145,,54,splatroller,10,10,0,6,1,646,,46,promodeler_mg,0,0,0,0,1,0,,34
2018-07-10T18:00:00+00:00,3.1.0,regular,standard,nawabari,fujitsubo,180,alpha,FALSE,octoshooter_replica,8,7,1,5,2,770,,46,splatroller_collabo,3,2,1,3,1,646,,45,kugelschreiber,3,2,1,4,0,637,,90,soytuber,9,9,0,3,2,517,,80,nzap89,5,4,1,4,2,1014,,16,dynamo_tesla,6,5,1,3,2,633,,56,soytuber_custom,4,4,0,6,0,448,,60,maneuver,2,2,0,7,0,266,,32
2018-07-20T12:00:00+00:00,3.2.0,gachi,standard,yagura,manta,197,alpha,TRUE,sshooter,9,6,3,6,2,784,c-,18,parashelter,3,1,2,5,2,671,c-,12,carbon_deco,7,7,0,3,0,641,c-,20,splatcharger,6,6,0,4,2,543,c-,11,dualsweeper_custom,7,5,2,7,1,782,c-,23,splatscope_collabo,8,8,0,4,2,644,c+,28,nzap85,4,3,1,7,1,566,c-,11,splatcharger,1,1,0,2,1,377,c-,10
2018-07-21T10:00:00+00:00,3.2.0,gachi,squad_2,yagura,ama,199,bravo,TRUE,octoshooter_replica,4,2,2,8,0,675,s+,46,promodeler_rg,4,2,2,8,3,751,s+,94,herocharger_replica,1,1,0,8,0,606,a-,39,hokusai,5,5,0,8,1,437,s+,87,sshooter_collabo,20,18,2,3,3,839,x,140,barrelspinner_deco,8,4,4,0,5,701,s+,93,rapid_deco,14,9,5,4,3,674,x,153,barrelspinner_deco,3,1,2,3,5,652,s+,101
2018-07-21T10:00:00+00:00,3.2.0,gachi,squad_2,yagura,kombu,63,bravo,TRUE,octoshooter_replica,0,0,0,3,0,182,s+,46,herocharger_replica,0,0,0,3,0,222,s+,61,carbon_deco,1,1,0,4,0,216,s+,94,jetsweeper_custom,0,0,0,3,0,199,x,82,dualsweeper_custom,1,1,0,0,2,388,s+,58,l3reelgun,5,5,0,0,2,305,x,76,nova,8,5,3,1,1,215,x,74,hotblaster_custom,3,2,1,0,0,96,x,86
2018-07-21T10:00:00+00:00,3.2.0,gachi,squad_2,yagura,kombu,65,bravo,TRUE,rapid_deco,0,0,0,3,0,194,s+,46,rapid_deco,2,2,0,3,0,352,x,71,bucketslosher_deco,1,1,0,3,0,251,x,87,promodeler_rg,1,0,1,3,0,235,s+,94,nzap89,4,3,1,1,1,445,x,131,nova,7,4,3,0,2,310,x,74,52gal,5,5,0,1,1,200,x,77,hotblaster_custom,2,0,2,1,0,148,x,86
2018-07-21T10:00:00+00:00,3.2.0,regular,standard,nawabari,gangaze,180,alpha,FALSE,rapid_deco,6,5,1,1,3,743,,46,bucketslosher_deco,6,3,3,3,2,856,,66,quadhopper_black,4,2,2,2,2,725,,41,octoshooter_replica,6,6,0,1,2,640,,32,sharp_neo,3,3,0,1,3,821,,58,quadhopper_black,1,1,0,4,1,676,,18,splatroller_collabo,1,1,0,5,2,644,,29,bucketslosher,2,2,0,7,0,535,,32
2018-07-21T10:00:00+00:00,3.2.0,regular,standard,nawabari,gangaze,180,alpha,FALSE,rapid_deco,7,4,3,2,2,832,,46,splatroller_collabo,6,6,0,1,3,844,,29,quadhopper_black,6,3,3,4,2,696,,41,octoshooter_replica,1,1,0,4,0,581,,32,bucketslosher_deco,6,5,1,6,2,778,,66,dualsweeper,3,3,0,3,2,726,,22,splatscope_collabo,2,2,0,3,1,645,,58,quadhopper_black,1,1,0,5,1,591,,18
