# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-08-29T14:00:00+00:00,3.2.2,gachi,standard,area,shottsuru,191,alpha,TRUE,sshooter_collabo,10,9,1,2,2,900,a-,26,sharp_neo,8,8,0,3,0,947,a+,67,longblaster,4,3,1,3,2,603,a-,18,quadhopper_black,3,2,1,5,1,657,a,165,octoshooter_replica,1,0,1,7,0,0,a+,101,wakaba,7,5,2,7,3,989,a,73,explosher,5,5,0,5,4,1159,a+,75,herocharger_replica,3,3,0,3,0,556,a+,66
2018-08-29T14:00:00+00:00,3.2.2,gachi,standard,area,shottsuru,107,alpha,TRUE,sshooter_collabo,9,8,1,1,2,614,a,26,sharp_neo,4,4,0,2,1,401,a+,54,dualsweeper,4,4,0,1,2,567,a+,116,nzap89,3,2,1,1,3,661,a+,138,nzap89,1,1,0,4,2,778,a+,120,bucketslosher_deco,1,1,0,4,1,515,a+,90,dualsweeper_custom,2,2,0,5,1,611,a+,131,clashblaster_neo,2,1,1,5,1,311,a+,80
2018-09-22T16:00:00+00:00,4.0.0,fest,standard,nawabari,mystery,180,bravo,,sshooter_collabo,4,4,0,5,2,724,,26,maneuver_becchu,3,3,0,6,1,666,,29,bold,0,0,0,7,0,346,,53,heroroller_replica,1,1,0,7,0,331,,41,prime,12,10,2,2,3,735,,107,dualsweeper_custom,4,2,2,2,2,668,,52,wakaba,6,1,5,1,2,664,,48,hissen,9,7,2,6,0,400,,36
2018-09-23T20:00:00+00:00,4.0.0,gachi,standard,asari,fujitsubo,304,alpha,FALSE,sshooter_collabo,16,15,1,7,3,1150,b-,26,pablo,8,6,2,7,0,977,b+,36,splatcharger_collabo,2,2,0,7,1,709,b-,16,maneuver_becchu,1,1,0,7,0,595,b+,42,pablo,12,6,6,6,3,829,b-,31,hotblaster,12,11,1,6,2,715,b,45,furo,7,4,3,6,3,774,b+,29,sshooter_becchu,10,7,3,6,4,998,b+,42
2018-10-12T04:00:00+00:00,4.1.0,gachi,standard,yagura,arowana,323,alpha,FALSE,splatcharger,12,9,3,3,5,1084,s,27,splatroller_becchu,11,9,2,5,4,960,s,96,sshooter_collabo,12,11,1,5,3,1030,s,86,soytuber,7,6,1,9,1,602,s,73,splatscope,7,7,0,8,3,839,s,148,splatscope,7,6,1,8,4,868,s,66,dualsweeper,1,0,1,12,3,789,s,53,furo,10,9,1,7,5,1291,s,145
2018-10-12T04:00:00+00:00,4.1.0,gachi,standard,yagura,arowana,300,alpha,FALSE,splatcharger,7,7,0,7,2,792,s,27,campingshelter,4,4,0,8,3,966,s,107,explosher,2,1,1,10,2,751,s,93,maneuver_collabo,14,12,2,5,0,666,s,111,splatscope,8,6,2,5,4,789,s,107,hydra,7,5,2,2,2,913,s,136,52gal_deco,14,12,2,8,1,942,s,55,clashblaster_neo,11,7,4,10,0,517,s,77
2018-10-12T04:00:00+00:00,4.1.0,gachi,standard,yagura,hokke,306,bravo,FALSE,splatcharger,5,4,1,8,3,828,s,27,heromaneuver_replica,11,10,1,10,5,1056,s,95,dynamo_becchu,8,8,0,10,4,1131,s,53,wakaba,3,1,2,4,7,1368,s,153,longblaster,11,8,3,5,5,1193,s,131,splatscope_collabo,6,5,1,8,4,994,s,25,nzap89,15,11,4,5,6,1103,s,187,maneuver_collabo,11,8,3,5,4,1148,s,33
2018-10-12T04:00:00+00:00,4.1.0,gachi,standard,yagura,arowana,311,bravo,FALSE,splatroller,13,11,2,6,3,838,s,27,sshooter_collabo,7,5,2,9,2,879,s,26,bottlegeyser_foil,5,3,2,7,4,750,s,62,sharp_neo,6,5,1,12,2,826,s,58,nzap85,15,9,6,5,3,856,s,65,maneuver_collabo,11,11,0,7,3,962,s,104,momiji,13,10,3,8,5,1342,s,99,clashblaster,4,4,0,5,3,659,s,87
2018-10-20T12:00:00+00:00,4.1.0,fest,standard,nawabari,mystery,180,alpha,,splatscope,5,5,0,3,1,599,,65,momiji,6,4,2,2,4,1183,,57,nzap85,4,3,1,4,2,824,,69,prime_becchu,3,3,0,2,2,732,,50,sshooter_becchu,5,3,2,5,1,831,,35,splatroller,2,2,0,1,1,804,,96,bold_neo,4,4,0,6,3,779,,43,variableroller_foil,1,1,0,3,1,468,,100
2018-10-20T12:00:00+00:00,4.1.0,fest,standard,nawabari,gangaze,180,alpha,,splatscope,5,5,0,2,1,729,,66,sshooter_collabo,5,5,0,3,1,1012,,61,hydra,11,9,2,1,1,635,,45,clashblaster_neo,5,4,1,2,1,543,,60,sharp_neo,0,0,0,5,1,687,,51,prime,1,1,0,6,1,677,,79,splatroller,5,4,1,6,1,638,,89,sputtery,3,3,0,6,0,564,,98
