# period,game-ver,lobby-mode,lobby,mode,stage,time,win,knockout,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-rank,A1-level,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-rank,A2-level,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-rank,A3-level,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-rank,A4-level,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-rank,B1-level,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-rank,B2-level,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-rank,B3-level,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-rank,B4-level
2018-04-03T06:00:00+00:00,2.3.3,regular,standard,nawabari,gangaze,180,alpha,FALSE,wakaba,7,5,2,5,2,845,,19,maneuver,9,7,2,2,3,887,,43,maneuver,5,5,0,5,2,782,,52,sshooter,5,2,3,5,1,500,,9,sharp,9,7,2,5,2,744,,79,screwslosher,1,1,0,4,2,687,,51,splatroller,9,9,0,5,0,681,,57,spygadget,0,0,0,5,0,393,,29
2018-04-03T22:00:00+00:00,2.3.3,regular,standard,nawabari,tachiuo,180,alpha,FALSE,wakaba,4,1,3,4,2,785,,19,heromaneuver_replica,7,6,1,3,2,647,,33,nzap85,9,6,3,5,1,631,,73,heroshooter_replica,3,3,0,4,0,528,,34,heromaneuver_replica,6,6,0,2,3,771,,35,nzap85,7,7,0,7,1,621,,50,dualsweeper,1,1,0,5,1,556,,13,splatscope,0,0,0,3,1,443,,45
2018-04-04T14:00:00+00:00,2.3.3,gachi,standard,asari,hokke,300,alpha,FALSE,wakaba,12,8,4,11,3,1114,c-,19,nzap85,15,12,3,6,1,1317,c-,27,bucketslosher,16,10,6,6,4,1163,c-,67,heroshooter_replica,6,5,1,9,1,567,c+,25,momiji,14,6,8,8,3,1384,c-,33,nzap85,20,15,5,10,4,1155,c-,32,nzap89,6,6,0,10,3,918,c-,18,bamboo14mk1,7,5,2,7,3,760,c-,47
2018-04-21T14:00:00+00:00,2.3.3,fest,standard,nawabari,bbass,180,alpha,FALSE,prime,3,3,0,3,3,894,,19,variableroller_foil,7,6,1,3,3,867,,40,maneuver_collabo,7,5,2,6,2,650,,17,dualsweeper,2,1,1,4,1,541,,16,heromaneuver_replica,5,5,0,1,4,965,,52,nzap89,6,5,1,4,2,784,,44,hissen_hue,4,4,0,4,2,688,,33,promodeler_mg,2,2,0,6,0,518,,34
2018-04-21T14:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,alpha,FALSE,prime,2,2,0,3,2,832,,19,dualsweeper,4,3,1,2,4,1171,,66,hokusai_hue,2,2,0,2,3,783,,43,sharp,1,1,0,5,1,702,,27,dualsweeper,3,2,1,1,4,1184,,44,jetsweeper,4,4,0,1,5,1037,,59,squiclean_a,4,3,1,1,2,691,,81,carbon,4,3,1,5,1,545,,44
2018-04-22T02:00:00+00:00,2.3.3,fest,standard,nawabari,fujitsubo,180,bravo,FALSE,wakaba,9,6,3,5,3,939,,19,maneuver,2,2,0,5,1,653,,11,sshooter,1,1,0,3,1,608,,63,carbon,5,4,1,4,1,574,,46,squiclean_a,4,2,2,2,3,741,,69,sshooter,6,6,0,4,2,700,,14,nzap89,3,3,0,4,2,673,,24,heroroller_replica,6,5,1,3,2,650,,61
2018-04-22T02:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,bravo,FALSE,wakaba,4,1,3,5,2,889,,19,squiclean_a,2,1,1,6,2,788,,58,bold_neo,6,5,1,5,2,782,,40,sshooter,5,5,0,6,2,648,,64,sshooter,7,7,0,1,3,984,,43,sputtery_hue,1,1,0,5,2,847,,33,sshooter,7,6,1,4,1,808,,37,jetsweeper_custom,6,6,0,2,2,569,,33
2018-04-22T02:00:00+00:00,2.3.3,fest,standard,nawabari,tachiuo,180,alpha,FALSE,maneuver,0,0,0,3,0,400,,19,nzap89,7,6,1,4,3,837,,38,promodeler_mg,1,1,0,3,1,785,,25,hissen_hue,2,2,0,9,0,316,,31,nzap89,11,11,0,2,4,1081,,49,splatscope,4,4,0,3,1,526,,27,splatcharger,2,2,0,3,1,490,,34,promodeler_rg,0,0,0,4,0,0,,37
2018-04-22T02:00:00+00:00,2.3.3,fest,standard,nawabari,mystery,180,alpha,FALSE,maneuver,3,3,0,3,4,1235,,20,splatroller,5,4,1,4,2,675,,37,maneuver,4,2,2,5,1,545,,9,dualsweeper,3,3,0,5,1,451,,21,bold,8,8,0,4,0,1023,,11,liter4k,5,2,3,1,2,789,,33,dynamo_tesla,5,2,3,3,2,563,,41,carbon,5,5,0,4,1,562,,22
2018-04-22T02:00:00+00:00,2.3.3,fest,standard,nawabari,fujitsubo,180,bravo,FALSE,wakaba,4,2,2,6,2,872,,20,sputtery_hue,4,4,0,3,3,927,,64,nzap89,4,3,1,4,3,754,,12,nzap85,2,2,0,2,1,442,,89,spygadget,6,4,2,3,3,884,,46,splatroller,5,5,0,3,2,780,,27,splatscope,3,3,0,2,0,747,,46,bold,3,3,0,3,1,738,,25
